epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681470226076,2023-04-14T13:03:46.076,18.490,-0.995,0.083,-0.099
1681470226086,2023-04-14T13:03:46.086,18.500,-0.998,0.083,-0.071
1681470226096,2023-04-14T13:03:46.096,18.510,-0.976,0.058,-0.052
1681470226106,2023-04-14T13:03:46.106,18.520,-0.968,0.033,-0.092
1681470226116,2023-04-14T13:03:46.116,18.530,-0.979,0.038,-0.142
1681470226126,2023-04-14T13:03:46.126,18.540,-1.005,0.053,-0.183
1681470226136,2023-04-14T13:03:46.136,18.550,-1.032,0.071,-0.198
1681470226146,2023-04-14T13:03:46.146,18.560,-1.031,0.079,-0.163
1681470226156,2023-04-14T13:03:46.156,18.570,-1.019,0.060,-0.126
1681470226166,2023-04-14T13:03:46.166,18.580,-1.013,0.028,-0.115
1681470226176,2023-04-14T13:03:46.176,18.590,-1.025,-0.006,-0.134
1681470226186,2023-04-14T13:03:46.186,18.600,-1.036,-0.025,-0.153
1681470226196,2023-04-14T13:03:46.196,18.610,-1.027,-0.013,-0.144
1681470226206,2023-04-14T13:03:46.206,18.620,-1.004,0.008,-0.134
1681470226216,2023-04-14T13:03:46.216,18.630,-0.995,0.022,-0.137
1681470226226,2023-04-14T13:03:46.226,18.640,-1.001,0.033,-0.155
1681470226236,2023-04-14T13:03:46.236,18.650,-1.010,0.042,-0.173
1681470226246,2023-04-14T13:03:46.246,18.660,-1.006,0.058,-0.172
1681470226256,2023-04-14T13:03:46.256,18.670,-0.988,0.078,-0.167
1681470226266,2023-04-14T13:03:46.266,18.680,-0.972,0.099,-0.187
1681470226276,2023-04-14T13:03:46.276,18.690,-0.974,0.102,-0.205
1681470226286,2023-04-14T13:03:46.286,18.700,-0.988,0.089,-0.192
1681470226296,2023-04-14T13:03:46.296,18.710,-1.001,0.077,-0.169
1681470226306,2023-04-14T13:03:46.306,18.720,-1.000,0.052,-0.176
1681470226316,2023-04-14T13:03:46.316,18.730,-0.993,0.035,-0.194
1681470226326,2023-04-14T13:03:46.326,18.740,-0.988,0.037,-0.193
1681470226336,2023-04-14T13:03:46.336,18.750,-0.991,0.052,-0.179
1681470226346,2023-04-14T13:03:46.346,18.760,-1.009,0.069,-0.172
1681470226356,2023-04-14T13:03:46.356,18.770,-1.005,0.072,-0.182
1681470226366,2023-04-14T13:03:46.366,18.780,-0.997,0.071,-0.206
1681470226376,2023-04-14T13:03:46.376,18.790,-0.993,0.067,-0.195
1681470226386,2023-04-14T13:03:46.386,18.800,-0.989,0.065,-0.177
1681470226396,2023-04-14T13:03:46.396,18.810,-0.983,0.063,-0.197
1681470226406,2023-04-14T13:03:46.406,18.820,-0.979,0.065,-0.212
1681470226416,2023-04-14T13:03:46.416,18.830,-0.978,0.068,-0.210
1681470226426,2023-04-14T13:03:46.426,18.840,-0.992,0.069,-0.196
1681470226436,2023-04-14T13:03:46.436,18.850,-1.006,0.063,-0.173
1681470226446,2023-04-14T13:03:46.446,18.860,-1.010,0.057,-0.178
1681470226456,2023-04-14T13:03:46.456,18.870,-0.999,0.072,-0.176
1681470226466,2023-04-14T13:03:46.466,18.880,-0.982,0.099,-0.161
1681470226476,2023-04-14T13:03:46.476,18.890,-0.972,0.120,-0.153
1681470226486,2023-04-14T13:03:46.486,18.900,-0.977,0.125,-0.163
1681470226496,2023-04-14T13:03:46.496,18.910,-0.990,0.108,-0.167
1681470226506,2023-04-14T13:03:46.506,18.920,-0.997,0.082,-0.171
1681470226516,2023-04-14T13:03:46.516,18.930,-0.995,0.063,-0.188
1681470226526,2023-04-14T13:03:46.526,18.940,-0.986,0.047,-0.210
1681470226536,2023-04-14T13:03:46.536,18.950,-0.980,0.048,-0.226
1681470226546,2023-04-14T13:03:46.546,18.960,-0.982,0.062,-0.227
1681470226556,2023-04-14T13:03:46.556,18.970,-0.991,0.071,-0.222
1681470226566,2023-04-14T13:03:46.566,18.980,-0.999,0.072,-0.216
1681470226576,2023-04-14T13:03:46.576,18.990,-0.995,0.070,-0.222
1681470226586,2023-04-14T13:03:46.586,19.000,-0.989,0.073,-0.221
1681470226596,2023-04-14T13:03:46.596,19.010,-0.983,0.070,-0.215
1681470226606,2023-04-14T13:03:46.606,19.020,-0.985,0.064,-0.232
1681470226616,2023-04-14T13:03:46.616,19.030,-0.986,0.070,-0.231
1681470226626,2023-04-14T13:03:46.626,19.040,-0.990,0.073,-0.217
1681470226636,2023-04-14T13:03:46.636,19.050,-0.989,0.072,-0.204
1681470226646,2023-04-14T13:03:46.646,19.060,-0.989,0.071,-0.205
1681470226656,2023-04-14T13:03:46.656,19.070,-0.989,0.069,-0.217
1681470226666,2023-04-14T13:03:46.666,19.080,-0.990,0.061,-0.217
1681470226676,2023-04-14T13:03:46.676,19.090,-0.985,0.060,-0.214
1681470226686,2023-04-14T13:03:46.686,19.100,-0.977,0.062,-0.207
1681470226696,2023-04-14T13:03:46.696,19.110,-0.981,0.068,-0.196
1681470226706,2023-04-14T13:03:46.706,19.120,-0.993,0.067,-0.203
1681470226716,2023-04-14T13:03:46.716,19.130,-0.999,0.066,-0.208
1681470226726,2023-04-14T13:03:46.726,19.140,-0.992,0.067,-0.214
1681470226736,2023-04-14T13:03:46.736,19.150,-0.980,0.063,-0.208
1681470226746,2023-04-14T13:03:46.746,19.160,-0.974,0.064,-0.193
1681470226756,2023-04-14T13:03:46.756,19.170,-0.978,0.068,-0.189
1681470226766,2023-04-14T13:03:46.766,19.180,-0.988,0.069,-0.202
1681470226776,2023-04-14T13:03:46.776,19.190,-0.993,0.075,-0.204
1681470226786,2023-04-14T13:03:46.786,19.200,-0.993,0.071,-0.194
1681470226796,2023-04-14T13:03:46.796,19.210,-0.999,0.057,-0.195
1681470226806,2023-04-14T13:03:46.806,19.220,-0.996,0.050,-0.202
1681470226816,2023-04-14T13:03:46.816,19.230,-0.987,0.053,-0.211
1681470226826,2023-04-14T13:03:46.826,19.240,-0.984,0.059,-0.215
1681470226836,2023-04-14T13:03:46.836,19.250,-0.986,0.066,-0.211
1681470226846,2023-04-14T13:03:46.846,19.260,-0.990,0.071,-0.218
1681470226856,2023-04-14T13:03:46.856,19.270,-0.990,0.065,-0.226
1681470226866,2023-04-14T13:03:46.866,19.280,-0.985,0.055,-0.228
1681470226876,2023-04-14T13:03:46.876,19.290,-0.984,0.050,-0.224
1681470226886,2023-04-14T13:03:46.886,19.300,-0.989,0.049,-0.225
1681470226896,2023-04-14T13:03:46.896,19.310,-0.990,0.042,-0.231
1681470226906,2023-04-14T13:03:46.906,19.320,-0.992,0.050,-0.221
1681470226916,2023-04-14T13:03:46.916,19.330,-0.988,0.061,-0.212
1681470226926,2023-04-14T13:03:46.926,19.340,-0.981,0.078,-0.210
1681470226936,2023-04-14T13:03:46.936,19.350,-0.976,0.087,-0.210
1681470226946,2023-04-14T13:03:46.946,19.360,-0.980,0.085,-0.209
1681470226956,2023-04-14T13:03:46.956,19.370,-0.989,0.082,-0.199
1681470226966,2023-04-14T13:03:46.966,19.380,-0.995,0.075,-0.190
1681470226976,2023-04-14T13:03:46.976,19.390,-0.993,0.072,-0.191
1681470226986,2023-04-14T13:03:46.986,19.400,-0.991,0.071,-0.194
1681470226996,2023-04-14T13:03:46.996,19.410,-0.987,0.071,-0.198
1681470227006,2023-04-14T13:03:47.006,19.420,-0.979,0.068,-0.204
1681470227016,2023-04-14T13:03:47.016,19.430,-0.983,0.067,-0.213
1681470227026,2023-04-14T13:03:47.026,19.440,-0.991,0.066,-0.220
1681470227036,2023-04-14T13:03:47.036,19.450,-0.994,0.066,-0.218
1681470227046,2023-04-14T13:03:47.046,19.460,-0.993,0.062,-0.216
1681470227056,2023-04-14T13:03:47.056,19.470,-0.987,0.055,-0.218
1681470227066,2023-04-14T13:03:47.066,19.480,-0.981,0.052,-0.218
1681470227076,2023-04-14T13:03:47.076,19.490,-0.979,0.056,-0.213
1681470227086,2023-04-14T13:03:47.086,19.500,-0.984,0.062,-0.216
1681470227096,2023-04-14T13:03:47.096,19.510,-0.990,0.066,-0.220
1681470227106,2023-04-14T13:03:47.106,19.520,-0.991,0.065,-0.219
1681470227116,2023-04-14T13:03:47.116,19.530,-0.990,0.068,-0.220
1681470227126,2023-04-14T13:03:47.126,19.540,-0.990,0.073,-0.216
1681470227136,2023-04-14T13:03:47.136,19.550,-0.986,0.073,-0.208
1681470227146,2023-04-14T13:03:47.146,19.560,-0.984,0.071,-0.204
1681470227156,2023-04-14T13:03:47.156,19.570,-0.985,0.064,-0.208
1681470227166,2023-04-14T13:03:47.166,19.580,-0.988,0.057,-0.211
1681470227176,2023-04-14T13:03:47.176,19.590,-0.988,0.053,-0.213
1681470227186,2023-04-14T13:03:47.186,19.600,-0.989,0.054,-0.221
1681470227196,2023-04-14T13:03:47.196,19.610,-0.985,0.062,-0.223
1681470227206,2023-04-14T13:03:47.206,19.620,-0.987,0.070,-0.219
1681470227216,2023-04-14T13:03:47.216,19.630,-0.989,0.074,-0.218
1681470227226,2023-04-14T13:03:47.226,19.640,-0.984,0.073,-0.223
1681470227236,2023-04-14T13:03:47.236,19.650,-0.981,0.075,-0.218
1681470227246,2023-04-14T13:03:47.246,19.660,-0.983,0.075,-0.209
1681470227256,2023-04-14T13:03:47.256,19.670,-0.989,0.072,-0.206
1681470227266,2023-04-14T13:03:47.266,19.680,-0.990,0.062,-0.209
1681470227276,2023-04-14T13:03:47.276,19.690,-0.988,0.063,-0.206
1681470227286,2023-04-14T13:03:47.286,19.700,-0.985,0.067,-0.203
1681470227296,2023-04-14T13:03:47.296,19.710,-0.986,0.069,-0.202
1681470227306,2023-04-14T13:03:47.306,19.720,-0.989,0.070,-0.213
1681470227316,2023-04-14T13:03:47.316,19.730,-0.989,0.074,-0.222
1681470227326,2023-04-14T13:03:47.326,19.740,-0.984,0.075,-0.214
1681470227336,2023-04-14T13:03:47.336,19.750,-0.983,0.073,-0.211
1681470227346,2023-04-14T13:03:47.346,19.760,-0.985,0.064,-0.210
1681470227356,2023-04-14T13:03:47.356,19.770,-0.988,0.061,-0.216
1681470227366,2023-04-14T13:03:47.366,19.780,-0.991,0.059,-0.215
1681470227376,2023-04-14T13:03:47.376,19.790,-0.990,0.058,-0.213
1681470227386,2023-04-14T13:03:47.386,19.800,-0.985,0.063,-0.211
1681470227396,2023-04-14T13:03:47.396,19.810,-0.983,0.070,-0.211
1681470227406,2023-04-14T13:03:47.406,19.820,-0.983,0.073,-0.207
1681470227416,2023-04-14T13:03:47.416,19.830,-0.986,0.072,-0.206
1681470227426,2023-04-14T13:03:47.426,19.840,-0.990,0.073,-0.209
1681470227436,2023-04-14T13:03:47.436,19.850,-0.990,0.073,-0.213
1681470227446,2023-04-14T13:03:47.446,19.860,-0.985,0.067,-0.216
1681470227456,2023-04-14T13:03:47.456,19.870,-0.982,0.062,-0.220
1681470227466,2023-04-14T13:03:47.466,19.880,-0.981,0.062,-0.218
1681470227476,2023-04-14T13:03:47.476,19.890,-0.982,0.065,-0.214
1681470227486,2023-04-14T13:03:47.486,19.900,-0.988,0.071,-0.215
1681470227496,2023-04-14T13:03:47.496,19.910,-0.988,0.073,-0.208
1681470227506,2023-04-14T13:03:47.506,19.920,-0.989,0.070,-0.207
1681470227516,2023-04-14T13:03:47.516,19.930,-0.990,0.066,-0.217
1681470227526,2023-04-14T13:03:47.526,19.940,-0.986,0.066,-0.217
1681470227536,2023-04-14T13:03:47.536,19.950,-0.987,0.066,-0.209
1681470227546,2023-04-14T13:03:47.546,19.960,-0.987,0.066,-0.210
1681470227556,2023-04-14T13:03:47.556,19.970,-0.987,0.064,-0.214
1681470227566,2023-04-14T13:03:47.566,19.980,-0.986,0.065,-0.211
1681470227576,2023-04-14T13:03:47.576,19.990,-0.984,0.074,-0.215
1681470227586,2023-04-14T13:03:47.586,20.000,-0.987,0.076,-0.212
1681470227596,2023-04-14T13:03:47.596,20.010,-0.988,0.073,-0.210
1681470227606,2023-04-14T13:03:47.606,20.020,-0.989,0.072,-0.213
1681470227616,2023-04-14T13:03:47.616,20.030,-0.983,0.064,-0.204
1681470227626,2023-04-14T13:03:47.626,20.040,-0.981,0.060,-0.211
1681470227636,2023-04-14T13:03:47.636,20.050,-0.983,0.060,-0.213
1681470227646,2023-04-14T13:03:47.646,20.060,-0.986,0.064,-0.213
1681470227656,2023-04-14T13:03:47.656,20.070,-0.990,0.061,-0.213
1681470227666,2023-04-14T13:03:47.666,20.080,-0.990,0.058,-0.209
1681470227676,2023-04-14T13:03:47.676,20.090,-0.986,0.062,-0.207
1681470227686,2023-04-14T13:03:47.686,20.100,-0.987,0.067,-0.202
1681470227696,2023-04-14T13:03:47.696,20.110,-0.989,0.068,-0.204
1681470227706,2023-04-14T13:03:47.706,20.120,-0.988,0.069,-0.201
1681470227716,2023-04-14T13:03:47.716,20.130,-0.994,0.066,-0.195
1681470227726,2023-04-14T13:03:47.726,20.140,-0.997,0.062,-0.183
1681470227736,2023-04-14T13:03:47.736,20.150,-0.999,0.059,-0.177
1681470227746,2023-04-14T13:03:47.746,20.160,-1.002,0.057,-0.172
1681470227756,2023-04-14T13:03:47.756,20.170,-1.004,0.058,-0.167
1681470227766,2023-04-14T13:03:47.766,20.180,-1.005,0.060,-0.158
1681470227776,2023-04-14T13:03:47.776,20.190,-1.006,0.056,-0.135
1681470227786,2023-04-14T13:03:47.786,20.200,-1.005,0.045,-0.123
1681470227796,2023-04-14T13:03:47.796,20.210,-1.009,0.033,-0.143
1681470227806,2023-04-14T13:03:47.806,20.220,-1.003,0.015,-0.190
1681470227816,2023-04-14T13:03:47.816,20.230,-0.993,0.014,-0.230
1681470227826,2023-04-14T13:03:47.826,20.240,-0.979,0.031,-0.240
1681470227836,2023-04-14T13:03:47.836,20.250,-0.975,0.054,-0.251
1681470227846,2023-04-14T13:03:47.846,20.260,-0.990,0.073,-0.263
1681470227856,2023-04-14T13:03:47.856,20.270,-1.005,0.091,-0.268
1681470227866,2023-04-14T13:03:47.866,20.280,-1.014,0.094,-0.266
1681470227876,2023-04-14T13:03:47.876,20.290,-1.005,0.094,-0.246
1681470227886,2023-04-14T13:03:47.886,20.300,-0.997,0.105,-0.204
1681470227896,2023-04-14T13:03:47.896,20.310,-0.991,0.116,-0.162
1681470227906,2023-04-14T13:03:47.906,20.320,-0.998,0.119,-0.134
1681470227916,2023-04-14T13:03:47.916,20.330,-1.016,0.113,-0.105
1681470227926,2023-04-14T13:03:47.926,20.340,-1.024,0.100,-0.076
1681470227936,2023-04-14T13:03:47.936,20.350,-1.030,0.089,-0.040
1681470227946,2023-04-14T13:03:47.946,20.360,-1.045,0.078,0.000
1681470227956,2023-04-14T13:03:47.956,20.370,-1.060,0.050,0.040
1681470227966,2023-04-14T13:03:47.966,20.380,-1.032,0.001,0.089
1681470227976,2023-04-14T13:03:47.976,20.390,-1.004,-0.023,0.107
1681470227986,2023-04-14T13:03:47.986,20.400,-1.026,-0.027,0.105
1681470227996,2023-04-14T13:03:47.996,20.410,-1.055,-0.018,0.127
1681470228006,2023-04-14T13:03:48.006,20.420,-1.014,-0.063,0.136
1681470228016,2023-04-14T13:03:48.016,20.430,-0.958,-0.089,0.116
1681470228026,2023-04-14T13:03:48.026,20.440,-0.936,-0.060,0.108
1681470228036,2023-04-14T13:03:48.036,20.450,-0.927,-0.008,0.105
1681470228046,2023-04-14T13:03:48.046,20.460,-0.918,0.048,0.092
1681470228056,2023-04-14T13:03:48.056,20.470,-0.910,0.053,0.046
1681470228066,2023-04-14T13:03:48.066,20.480,-0.934,-0.055,0.014
1681470228076,2023-04-14T13:03:48.076,20.490,-0.909,-0.073,0.055
1681470228086,2023-04-14T13:03:48.086,20.500,-0.905,-0.098,-0.047
1681470228096,2023-04-14T13:03:48.096,20.510,-0.948,-0.020,-0.175
1681470228106,2023-04-14T13:03:48.106,20.520,-0.981,0.062,-0.261
1681470228116,2023-04-14T13:03:48.116,20.530,-0.979,0.067,-0.251
1681470228126,2023-04-14T13:03:48.126,20.540,-0.951,0.021,-0.133
1681470228136,2023-04-14T13:03:48.136,20.550,-0.896,-0.006,-0.017
1681470228146,2023-04-14T13:03:48.146,20.560,-0.852,0.024,0.051
1681470228156,2023-04-14T13:03:48.156,20.570,-0.892,0.025,0.025
1681470228166,2023-04-14T13:03:48.166,20.580,-0.905,-0.034,0.063
1681470228176,2023-04-14T13:03:48.176,20.590,-0.890,-0.073,0.102
1681470228186,2023-04-14T13:03:48.186,20.600,-0.936,-0.036,0.059
1681470228196,2023-04-14T13:03:48.196,20.610,-1.003,-0.045,-0.010
1681470228206,2023-04-14T13:03:48.206,20.620,-1.036,-0.004,0.002
1681470228216,2023-04-14T13:03:48.216,20.630,-0.938,0.063,0.128
1681470228226,2023-04-14T13:03:48.226,20.640,-0.841,0.046,0.198
1681470228236,2023-04-14T13:03:48.236,20.650,-0.887,0.002,0.069
1681470228246,2023-04-14T13:03:48.246,20.660,-0.947,-0.046,-0.084
1681470228256,2023-04-14T13:03:48.256,20.670,-0.947,-0.106,0.000
1681470228266,2023-04-14T13:03:48.266,20.680,-0.960,-0.045,0.052
1681470228276,2023-04-14T13:03:48.276,20.690,-0.993,0.029,0.092
1681470228286,2023-04-14T13:03:48.286,20.700,-1.038,0.117,0.180
1681470228296,2023-04-14T13:03:48.296,20.710,-1.040,0.158,0.250
1681470228306,2023-04-14T13:03:48.306,20.720,-1.030,0.152,0.307
1681470228316,2023-04-14T13:03:48.316,20.730,-1.006,0.114,0.249
1681470228326,2023-04-14T13:03:48.326,20.740,-0.971,0.086,0.196
1681470228336,2023-04-14T13:03:48.336,20.750,-0.951,0.027,0.166
1681470228346,2023-04-14T13:03:48.346,20.760,-0.914,0.027,0.321
1681470228356,2023-04-14T13:03:48.356,20.770,-0.875,0.132,0.402
1681470228366,2023-04-14T13:03:48.366,20.780,-0.906,0.222,0.342
1681470228376,2023-04-14T13:03:48.376,20.790,-0.939,0.223,0.295
1681470228386,2023-04-14T13:03:48.386,20.800,-0.981,0.154,0.287
1681470228396,2023-04-14T13:03:48.396,20.810,-0.998,0.114,0.311
1681470228406,2023-04-14T13:03:48.406,20.820,-1.008,0.118,0.252
1681470228416,2023-04-14T13:03:48.416,20.830,-1.011,0.087,0.326
1681470228426,2023-04-14T13:03:48.426,20.840,-0.970,0.071,0.404
1681470228436,2023-04-14T13:03:48.436,20.850,-0.983,0.102,0.347
1681470228446,2023-04-14T13:03:48.446,20.860,-0.975,0.128,0.389
1681470228456,2023-04-14T13:03:48.456,20.870,-0.945,0.140,0.456
1681470228466,2023-04-14T13:03:48.466,20.880,-0.942,0.133,0.459
1681470228476,2023-04-14T13:03:48.476,20.890,-0.949,0.139,0.415
1681470228486,2023-04-14T13:03:48.486,20.900,-0.983,0.101,0.399
1681470228496,2023-04-14T13:03:48.496,20.910,-0.995,0.069,0.416
1681470228506,2023-04-14T13:03:48.506,20.920,-1.000,0.068,0.407
1681470228516,2023-04-14T13:03:48.516,20.930,-0.995,0.086,0.445
1681470228526,2023-04-14T13:03:48.526,20.940,-1.003,0.132,0.479
1681470228536,2023-04-14T13:03:48.536,20.950,-1.044,0.135,0.442
1681470228546,2023-04-14T13:03:48.546,20.960,-1.063,0.093,0.406
1681470228556,2023-04-14T13:03:48.556,20.970,-1.042,0.048,0.415
1681470228566,2023-04-14T13:03:48.566,20.980,-1.024,0.039,0.467
1681470228576,2023-04-14T13:03:48.576,20.990,-1.066,0.021,0.456
1681470228586,2023-04-14T13:03:48.586,21.000,-1.120,0.003,0.423
1681470228596,2023-04-14T13:03:48.596,21.010,-1.137,-0.003,0.396
1681470228606,2023-04-14T13:03:48.606,21.020,-1.117,0.014,0.412
1681470228616,2023-04-14T13:03:48.616,21.030,-1.095,0.041,0.420
1681470228626,2023-04-14T13:03:48.626,21.040,-1.098,0.070,0.396
1681470228636,2023-04-14T13:03:48.636,21.050,-1.105,0.087,0.384
1681470228646,2023-04-14T13:03:48.646,21.060,-1.110,0.083,0.361
1681470228656,2023-04-14T13:03:48.656,21.070,-1.107,0.073,0.364
1681470228666,2023-04-14T13:03:48.666,21.080,-1.100,0.074,0.367
1681470228676,2023-04-14T13:03:48.676,21.090,-1.103,0.053,0.339
1681470228686,2023-04-14T13:03:48.686,21.100,-1.088,0.026,0.348
1681470228696,2023-04-14T13:03:48.696,21.110,-1.070,0.015,0.350
1681470228706,2023-04-14T13:03:48.706,21.120,-1.055,0.025,0.345
1681470228716,2023-04-14T13:03:48.716,21.130,-1.042,0.032,0.334
1681470228726,2023-04-14T13:03:48.726,21.140,-1.034,0.038,0.329
1681470228736,2023-04-14T13:03:48.736,21.150,-1.026,0.046,0.324
1681470228746,2023-04-14T13:03:48.746,21.160,-1.021,0.048,0.311
1681470228756,2023-04-14T13:03:48.756,21.170,-1.009,0.050,0.319
1681470228766,2023-04-14T13:03:48.766,21.180,-0.993,0.060,0.326
1681470228776,2023-04-14T13:03:48.776,21.190,-0.981,0.079,0.309
1681470228786,2023-04-14T13:03:48.786,21.200,-0.984,0.101,0.277
1681470228796,2023-04-14T13:03:48.796,21.210,-0.979,0.108,0.273
1681470228806,2023-04-14T13:03:48.806,21.220,-0.971,0.110,0.268
1681470228816,2023-04-14T13:03:48.816,21.230,-0.970,0.106,0.268
1681470228826,2023-04-14T13:03:48.826,21.240,-0.968,0.113,0.261
1681470228836,2023-04-14T13:03:48.836,21.250,-0.975,0.121,0.240
1681470228846,2023-04-14T13:03:48.846,21.260,-0.980,0.099,0.242
1681470228856,2023-04-14T13:03:48.856,21.270,-0.978,0.082,0.245
1681470228866,2023-04-14T13:03:48.866,21.280,-0.973,0.077,0.232
1681470228876,2023-04-14T13:03:48.876,21.290,-0.961,0.067,0.224
1681470228886,2023-04-14T13:03:48.886,21.300,-0.961,0.076,0.212
1681470228896,2023-04-14T13:03:48.896,21.310,-0.963,0.091,0.193
1681470228906,2023-04-14T13:03:48.906,21.320,-0.965,0.066,0.169
1681470228916,2023-04-14T13:03:48.916,21.330,-0.967,0.028,0.144
1681470228926,2023-04-14T13:03:48.926,21.340,-0.958,0.010,0.156
1681470228936,2023-04-14T13:03:48.936,21.350,-0.941,0.011,0.181
1681470228946,2023-04-14T13:03:48.946,21.360,-0.938,0.035,0.190
1681470228956,2023-04-14T13:03:48.956,21.370,-0.948,0.070,0.156
1681470228966,2023-04-14T13:03:48.966,21.380,-0.964,0.092,0.120
1681470228976,2023-04-14T13:03:48.976,21.390,-0.969,0.105,0.097
1681470228986,2023-04-14T13:03:48.986,21.400,-0.962,0.116,0.099
1681470228996,2023-04-14T13:03:48.996,21.410,-0.939,0.126,0.134
1681470229006,2023-04-14T13:03:49.006,21.420,-0.924,0.130,0.143
1681470229016,2023-04-14T13:03:49.016,21.430,-0.920,0.124,0.154
1681470229026,2023-04-14T13:03:49.026,21.440,-0.923,0.115,0.145
1681470229036,2023-04-14T13:03:49.036,21.450,-0.942,0.104,0.111
1681470229046,2023-04-14T13:03:49.046,21.460,-0.958,0.105,0.125
1681470229056,2023-04-14T13:03:49.056,21.470,-0.968,0.119,0.131
1681470229066,2023-04-14T13:03:49.066,21.480,-0.982,0.100,0.067
1681470229076,2023-04-14T13:03:49.076,21.490,-0.972,0.047,0.051
1681470229086,2023-04-14T13:03:49.086,21.500,-0.935,0.041,0.065
1681470229096,2023-04-14T13:03:49.096,21.510,-0.934,0.050,0.038
1681470229106,2023-04-14T13:03:49.106,21.520,-0.929,0.048,0.011
1681470229116,2023-04-14T13:03:49.116,21.530,-0.924,0.035,0.030
1681470229126,2023-04-14T13:03:49.126,21.540,-0.915,0.048,0.073
1681470229136,2023-04-14T13:03:49.136,21.550,-0.910,0.075,0.118
1681470229146,2023-04-14T13:03:49.146,21.560,-0.893,0.110,0.119
1681470229156,2023-04-14T13:03:49.156,21.570,-0.914,0.132,0.068
1681470229166,2023-04-14T13:03:49.166,21.580,-0.935,0.122,0.056
1681470229176,2023-04-14T13:03:49.176,21.590,-0.895,0.085,0.051
1681470229186,2023-04-14T13:03:49.186,21.600,-0.899,0.047,-0.002
1681470229196,2023-04-14T13:03:49.196,21.610,-0.948,0.018,0.014
1681470229206,2023-04-14T13:03:49.206,21.620,-0.926,-0.035,0.050
1681470229216,2023-04-14T13:03:49.216,21.630,-0.952,-0.078,0.047
1681470229226,2023-04-14T13:03:49.226,21.640,-0.985,-0.119,0.048
1681470229236,2023-04-14T13:03:49.236,21.650,-1.013,-0.147,0.038
1681470229246,2023-04-14T13:03:49.246,21.660,-1.017,-0.180,0.077
1681470229256,2023-04-14T13:03:49.256,21.670,-0.991,-0.201,0.114
1681470229266,2023-04-14T13:03:49.266,21.680,-1.008,-0.182,0.041
1681470229276,2023-04-14T13:03:49.276,21.690,-1.043,-0.123,0.002
1681470229286,2023-04-14T13:03:49.286,21.700,-1.035,-0.051,0.035
1681470229296,2023-04-14T13:03:49.296,21.710,-1.029,0.009,0.052
1681470229306,2023-04-14T13:03:49.306,21.720,-1.025,0.061,0.023
1681470229316,2023-04-14T13:03:49.316,21.730,-1.020,0.122,0.027
1681470229326,2023-04-14T13:03:49.326,21.740,-0.998,0.156,0.029
1681470229336,2023-04-14T13:03:49.336,21.750,-1.004,0.161,-0.016
1681470229346,2023-04-14T13:03:49.346,21.760,-1.027,0.148,-0.016
1681470229356,2023-04-14T13:03:49.356,21.770,-1.032,0.100,-0.020
1681470229366,2023-04-14T13:03:49.366,21.780,-1.036,0.027,-0.032
1681470229376,2023-04-14T13:03:49.376,21.790,-1.031,-0.021,-0.032
1681470229386,2023-04-14T13:03:49.386,21.800,-1.010,-0.029,-0.048
1681470229396,2023-04-14T13:03:49.396,21.810,-1.007,-0.022,-0.062
1681470229406,2023-04-14T13:03:49.406,21.820,-1.014,-0.007,-0.036
1681470229416,2023-04-14T13:03:49.416,21.830,-0.991,0.020,-0.022
1681470229426,2023-04-14T13:03:49.426,21.840,-0.972,0.050,-0.097
