elapsed (s);x-axis (g);y-axis (g);z-axis (g);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
26.96;-1.044;0.06;-0.182;-0.366;1.372;0.305
26.97;-1.045;0.056;-0.18;-0.755;1.387;0.396
26.98;-1.042;0.055;-0.178;-0.762;1.517;0.396
26.99;-1.039;0.055;-0.18;-0.145;1.562;0.312
27;-1.04;0.053;-0.18;0.381;1.57;0.328
27.01;-1.04;0.052;-0.181;0.93;1.806;0.191
27.02;-1.042;0.051;-0.184;1.814;1.852;0.069
27.03;-1.044;0.054;-0.187;2.47;1.692;0.053
27.04;-1.045;0.055;-0.185;2.637;1.532;0.03
27.05;-1.045;0.056;-0.184;2.393;1.296;0.038
27.06;-1.043;0.055;-0.185;2.302;1.364;0.107
27.07;-1.043;0.06;-0.19;1.852;1.471;0.168
27.08;-1.045;0.056;-0.188;1.334;1.372;0.274
27.09;-1.043;0.057;-0.194;0.8;1.105;0.29
27.1;-1.045;0.061;-0.195;0.175;0.877;0.297
27.11;-1.046;0.056;-0.193;-0.252;0.777;0.457
27.12;-1.044;0.052;-0.19;-0.16;0.633;0.343
27.13;-1.04;0.056;-0.185;-0.008;0.785;0.282
27.14;-1.038;0.061;-0.183;0.229;0.968;0.198
27.15;-1.038;0.058;-0.186;0.175;1.105;0.099
27.16;-1.043;0.058;-0.187;0.091;0.983;0.198
27.17;-1.049;0.054;-0.187;0.107;0.625;0.381
27.18;-1.048;0.05;-0.185;0.503;0.457;0.511
27.19;-1.043;0.052;-0.184;1.059;0.457;0.549
27.2;-1.039;0.052;-0.182;1.631;0.442;0.434
27.21;-1.04;0.057;-0.186;1.631;0.625;0.252
27.22;-1.042;0.061;-0.187;1.136;0.755;0.069
27.23;-1.04;0.067;-0.188;0.335;0.861;-0.008
27.24;-1.044;0.066;-0.189;-0.442;0.831;0.16
27.25;-1.045;0.06;-0.193;-0.884;0.328;0.168
27.26;-1.048;0.051;-0.194;-0.694;-0.183;0.221
27.27;-1.044;0.051;-0.193;0.282;-0.297;0.274
27.28;-1.037;0.054;-0.188;1.059;-0.091;0.091
27.29;-1.036;0.061;-0.184;0.968;0.16;-0.069
27.3;-1.043;0.068;-0.184;0.366;0.419;-0.145
27.31;-1.044;0.07;-0.187;-0.29;0.473;-0.053
27.32;-1.043;0.061;-0.191;-0.884;0.213;0.107
27.33;-1.04;0.051;-0.188;-0.579;0.206;0.175
27.34;-1.04;0.05;-0.185;0.526;0.29;0.038
27.35;-1.038;0.052;-0.183;1.082;0.206;-0.038
27.36;-1.045;0.054;-0.184;1.28;0.107;-0.046
27.37;-1.047;0.056;-0.187;1.22;-0.015;-0.03
27.38;-1.043;0.059;-0.185;0.816;-0.191;0.015
27.39;-1.043;0.059;-0.187;0.465;-0.107;0.053
27.4;-1.039;0.058;-0.188;0.373;-0.038;0.084
27.41;-1.041;0.059;-0.187;0.373;0.069;0.084
27.42;-1.04;0.062;-0.188;0.434;0.061;0.137
27.43;-1.045;0.06;-0.191;0.274;-0.152;0.069
27.44;-1.044;0.058;-0.189;-0.229;-0.351;0.107
27.45;-1.042;0.056;-0.189;-0.244;-0.206;0.152
27.46;-1.042;0.053;-0.189;0.145;-0.183;0.16
27.47;-1.041;0.052;-0.187;0.434;-0.152;0.099
27.48;-1.04;0.056;-0.185;-0.069;-0.168;0.099
27.49;-1.044;0.059;-0.186;-0.282;-0.084;0.13
27.5;-1.046;0.059;-0.188;-0.03;-0.061;0.206
27.51;-1.041;0.061;-0.183;0.023;0.13;0.259
27.52;-1.042;0.057;-0.179;0.114;0.381;0.236
27.53;-1.043;0.057;-0.179;0.335;0.45;0.137
27.54;-1.048;0.055;-0.184;0.602;0.152;0.152
27.55;-1.045;0.053;-0.192;0.846;-0.084;0.183
27.56;-1.049;0.057;-0.185;0.572;-0.488;0.206
27.57;-1.045;0.059;-0.182;0.617;-0.732;0.13
27.58;-1.04;0.059;-0.188;0.877;-0.709;0.084
27.59;-1.039;0.056;-0.185;0.983;-0.564;0.038
27.6;-1.039;0.057;-0.181;1.166;-0.373;0.015
27.61;-1.045;0.059;-0.185;0.96;-0.328;-0.046
27.62;-1.042;0.063;-0.187;0.587;-0.183;-0.015
27.63;-1.038;0.059;-0.188;0.328;-0.023;0.076
27.64;-1.041;0.061;-0.189;0.191;-0.061;0.053
27.65;-1.043;0.058;-0.183;-0.015;-0.015;0.137
27.66;-1.043;0.058;-0.182;-0.137;0.091;0.16
27.67;-1.042;0.061;-0.188;0.008;-0.175;0.053
27.68;-1.044;0.059;-0.187;0.168;-0.366;-0.008
27.69;-1.042;0.057;-0.187;0.488;-0.191;-0.069
27.7;-1.043;0.057;-0.181;0.427;-0.229;-0.099
27.71;-1.043;0.054;-0.182;0.427;0.008;0.023
27.72;-1.041;0.054;-0.183;0.846;0.107;0.076
27.73;-1.042;0.056;-0.187;0.838;0.13;0.168
27.74;-1.043;0.057;-0.184;0.732;0.191;0.206
27.75;-1.042;0.058;-0.187;1.052;0.053;0.069
27.76;-1.042;0.056;-0.182;1.197;-0.145;0.03
27.77;-1.044;0.058;-0.178;0.747;-0.046;0.122
27.78;-1.044;0.058;-0.18;0.709;-0.008;0.084
27.79;-1.043;0.059;-0.186;0.701;-0.091;0.099
27.8;-1.044;0.059;-0.186;0.488;-0.168;0.084
27.81;-1.042;0.061;-0.188;-0.03;-0.274;0.114
27.82;-1.045;0.06;-0.185;-0.404;-0.595;0.229
27.83;-1.046;0.059;-0.186;-0.198;-0.465;0.213
27.84;-1.041;0.057;-0.184;0.038;-0.29;0.114
27.85;-1.042;0.056;-0.182;0.221;-0.191;-0.015
27.86;-1.041;0.057;-0.18;0.16;0.191;0.091
27.87;-1.044;0.059;-0.185;-0.221;0.152;0.107
27.88;-1.047;0.061;-0.188;-0.998;-0.069;0.221
27.89;-1.045;0.057;-0.189;-1.014;-0.252;0.282
27.9;-1.044;0.054;-0.185;-0.366;-0.579;0.297
27.91;-1.043;0.052;-0.184;0.503;-0.495;0.107
27.92;-1.037;0.052;-0.18;1.006;-0.267;0.099
27.93;-1.042;0.057;-0.177;0.8;-0.03;0.084
27.94;-1.047;0.059;-0.182;0.625;0.206;0.16
27.95;-1.046;0.058;-0.187;0.762;0;0.244
27.96;-1.042;0.054;-0.183;1.128;-0.221;0.175
27.97;-1.036;0.053;-0.18;1.631;-0.206;-0.061
27.98;-1.042;0.056;-0.178;1.989;-0.03;-0.236
27.99;-1.042;0.06;-0.181;1.921;0.335;-0.29
28;-1.043;0.062;-0.182;1.425;0.404;-0.244
28.01;-1.045;0.062;-0.183;0.968;0.373;-0.145
28.02;-1.045;0.058;-0.184;0.564;0.29;-0.023
28.03;-1.045;0.057;-0.185;0.419;0.236;0.114
28.04;-1.044;0.057;-0.187;0.48;0.091;0.084
28.05;-1.044;0.057;-0.183;0.381;-0.008;0.13
28.06;-1.041;0.061;-0.18;-0.099;0.084;0.244
28.07;-1.04;0.062;-0.182;-0.191;0.274;0.206
28.08;-1.04;0.06;-0.183;-0.099;0.282;-0.03
28.09;-1.044;0.057;-0.186;-0.259;-0.175;-0.175
28.1;-1.049;0.054;-0.187;-0.617;-0.427;0.091
28.11;-1.045;0.052;-0.186;-0.404;-0.267;0.259
28.12;-1.036;0.05;-0.182;0.259;-0.122;0.259
28.13;-1.041;0.055;-0.177;0.968;-0.145;0.069
28.14;-1.046;0.058;-0.178;1.189;-0.008;-0.099
28.15;-1.044;0.06;-0.179;0.884;0.137;-0.046
28.16;-1.041;0.062;-0.174;0.625;0.381;0.015
28.17;-1.042;0.064;-0.177;0.267;0.709;-0.069
28.18;-1.042;0.063;-0.183;-0.122;0.922;-0.16
28.19;-1.043;0.064;-0.187;-0.587;0.945;-0.046
28.2;-1.042;0.061;-0.186;-1.235;0.8;0.107
28.21;-1.046;0.058;-0.184;-1.509;0.663;0.213
28.22;-1.045;0.056;-0.188;-0.976;0.541;0.198
28.23;-1.042;0.054;-0.191;-0.076;0.549;0
28.24;-1.04;0.054;-0.187;0.488;0.442;-0.069
28.25;-1.041;0.058;-0.181;0.373;0.412;-0.046
28.26;-1.041;0.06;-0.182;-0.114;0.556;0.145
28.27;-1.043;0.057;-0.187;-0.091;0.655;0.183
28.28;-1.047;0.057;-0.187;0.175;0.549;0.122
28.29;-1.045;0.054;-0.186;0.808;0.572;0.145
28.3;-1.043;0.05;-0.185;1.288;0.739;0.137
28.31;-1.035;0.053;-0.176;1.54;1.037;0.122
28.32;-1.042;0.057;-0.18;1.471;1.12;0.023
28.33;-1.047;0.059;-0.187;0.998;0.831;0.008
28.34;-1.049;0.06;-0.187;0.633;0.427;0.03
28.35;-1.045;0.058;-0.184;0.823;0.221;0
28.36;-1.042;0.059;-0.18;0.587;0.206;0.03
28.37;-1.042;0.061;-0.183;0.404;0.442;-0.015
28.38;-1.041;0.062;-0.191;0.617;0.701;-0.053
28.39;-1.041;0.056;-0.192;0.617;0.854;-0.152
28.4;-1.038;0.053;-0.185;0.625;0.892;-0.053
28.41;-1.042;0.057;-0.185;0.633;1.021;0.015
28.42;-1.048;0.059;-0.185;0.13;0.968;0
28.43;-1.048;0.055;-0.187;0.061;1.014;0.191
28.44;-1.045;0.053;-0.188;0;0.816;0.282
28.45;-1.043;0.055;-0.184;0.366;0.495;0.206
28.46;-1.044;0.055;-0.189;0.701;0.381;0.076
28.47;-1.043;0.053;-0.189;1.044;0.442;-0.008
28.48;-1.043;0.057;-0.18;1.204;0.579;0.13
28.49;-1.042;0.062;-0.181;1.136;0.907;0.122
28.5;-1.04;0.062;-0.183;1.227;1.029;0.008
28.51;-1.037;0.062;-0.184;0.777;1.189;0.084
28.52;-1.041;0.06;-0.188;0.107;1.159;0.114
28.53;-1.049;0.058;-0.19;-0.122;0.96;0.16
28.54;-1.049;0.052;-0.19;-0.114;0.495;0.343
28.55;-1.044;0.051;-0.188;0.084;0.29;0.229
28.56;-1.044;0.054;-0.19;0.221;0.297;-0.008
28.57;-1.04;0.055;-0.19;0.358;0.366;-0.023
28.58;-1.04;0.055;-0.189;0.32;0.396;0.122
28.59;-1.039;0.055;-0.188;0.556;0.694;0.046
28.6;-1.041;0.056;-0.186;0.968;0.77;0
28.61;-1.046;0.055;-0.187;1.296;0.762;0.03
28.62;-1.045;0.054;-0.184;1.151;0.8;0.091
28.63;-1.041;0.057;-0.183;0.755;0.854;0.069
28.64;-1.04;0.06;-0.188;0.816;0.709;-0.015
28.65;-1.045;0.059;-0.189;0.534;0.412;0
28.66;-1.044;0.058;-0.192;0.389;0.404;0.069
28.67;-1.042;0.058;-0.189;0.183;0.434;0.023
28.68;-1.041;0.059;-0.184;-0.076;0.503;-0.091
28.69;-1.041;0.059;-0.188;-0.122;0.709;-0.091
28.7;-1.043;0.058;-0.188;-0.488;0.732;-0.145
28.71;-1.047;0.055;-0.185;-0.48;0.633;-0.038
28.72;-1.045;0.054;-0.184;-0.503;0.709;0.198
28.73;-1.041;0.051;-0.186;-0.396;0.595;0.274
28.74;-1.038;0.05;-0.187;0.229;0.564;0.198
28.75;-1.04;0.056;-0.188;0.922;0.724;0.061
28.76;-1.037;0.058;-0.189;1.402;0.983;-0.008
28.77;-1.037;0.058;-0.193;1.273;1.113;-0.015
28.78;-1.041;0.059;-0.189;0.343;1.136;0.114
28.79;-1.047;0.061;-0.189;-0.389;0.983;0.053
28.8;-1.045;0.058;-0.194;-0.602;0.793;0.091
28.81;-1.045;0.056;-0.194;-0.823;0.633;0.175
28.82;-1.047;0.053;-0.188;-0.808;0.549;0.328
28.83;-1.043;0.054;-0.185;-0.922;0.694;0.434
28.84;-1.037;0.058;-0.193;-0.671;0.777;0.351
28.85;-1.043;0.059;-0.191;-0.252;0.587;0.213
28.86;-1.042;0.056;-0.189;-0.023;0.404;0.221
28.87;-1.039;0.055;-0.189;0;0.655;0.274
28.88;-1.039;0.055;-0.187;0.191;0.861;0.335
28.89;-1.04;0.055;-0.189;0.434;0.983;0.282
28.9;-1.04;0.058;-0.185;0.434;1.174;0.076
28.91;-1.041;0.062;-0.185;0.084;1.25;0.084
28.92;-1.046;0.059;-0.188;-0.488;1.075;0.175
28.93;-1.047;0.055;-0.189;-0.442;0.869;0.198
28.94;-1.043;0.055;-0.19;0.053;0.861;0.213
28.95;-1.04;0.053;-0.187;0.556;0.709;0.244
28.96;-1.039;0.052;-0.19;0.945;0.915;0.259
28.97;-1.038;0.054;-0.191;1.151;1.151;0.244
28.98;-1.04;0.059;-0.194;1.227;0.945;0.191
28.99;-1.043;0.06;-0.19;0.915;0.877;0.168
29;-1.042;0.06;-0.188;0.61;1.052;0.114
29.01;-1.042;0.06;-0.188;0.412;1.067;0.023
29.02;-1.046;0.058;-0.187;0.084;0.854;-0.008
29.03;-1.046;0.054;-0.189;-0.168;0.732;0.107
29.04;-1.042;0.054;-0.19;0.091;0.816;0.198
29.05;-1.039;0.055;-0.19;0.389;0.747;0.252
29.06;-1.042;0.056;-0.192;0.419;0.709;0.069
29.07;-1.041;0.057;-0.193;0.617;0.77;0.053
29.08;-1.042;0.057;-0.197;0.77;0.899;0.053
29.09;-1.043;0.058;-0.198;0.838;0.663;0.069
29.1;-1.042;0.059;-0.195;0.808;0.549;0.069
29.11;-1.041;0.057;-0.19;0.617;0.762;0.244
29.12;-1.041;0.057;-0.192;0.564;0.922;0.191
29.13;-1.038;0.059;-0.188;0.206;0.953;0.183
29.14;-1.044;0.058;-0.19;-0.198;0.869;0.259
29.15;-1.045;0.058;-0.194;-0.122;0.884;0.252
29.16;-1.038;0.058;-0.195;0.13;0.8;0.168
29.17;-1.034;0.055;-0.197;0.412;0.907;0.114
29.18;-1.039;0.057;-0.197;0.701;0.953;0.069
29.19;-1.042;0.059;-0.196;0.335;1.021;0.16
29.2;-1.04;0.059;-0.195;-0.122;1.059;0.198
29.21;-1.045;0.057;-0.195;0.008;0.808;0.122
29.22;-1.044;0.056;-0.196;-0.038;0.579;0.152
29.23;-1.039;0.056;-0.194;-0.038;0.473;0.122
29.24;-1.039;0.061;-0.194;0.282;0.495;0.038
29.25;-1.039;0.058;-0.192;0.29;0.739;0.008
29.26;-1.038;0.056;-0.192;0.137;0.938;0.008
29.27;-1.04;0.059;-0.193;0.076;0.861;-0.061
29.28;-1.043;0.059;-0.192;-0.107;0.831;-0.015
29.29;-1.045;0.056;-0.195;-0.213;0.93;0.046
29.3;-1.041;0.053;-0.201;-0.046;0.899;0.221
29.31;-1.043;0.052;-0.201;0.595;0.831;0.267
29.32;-1.04;0.053;-0.198;0.808;0.655;0.267
29.33;-1.039;0.057;-0.198;0.785;0.617;0.305
29.34;-1.037;0.059;-0.196;0.945;0.793;0.244
29.35;-1.035;0.062;-0.195;0.899;0.823;0.091
29.36;-1.039;0.062;-0.195;0.572;0.968;-0.091
29.37;-1.042;0.06;-0.195;0.259;1.052;0
29.38;-1.041;0.057;-0.193;0.084;1.151;0.084
29.39;-1.038;0.056;-0.193;0.015;1.166;0.053
29.4;-1.042;0.059;-0.189;-0.114;1.075;-0.038
29.41;-1.042;0.058;-0.192;-0.213;1.12;0
29.42;-1.043;0.058;-0.194;-0.168;1.105;0.03
29.43;-1.043;0.057;-0.198;-0.015;0.976;0.122
29.44;-1.039;0.055;-0.199;0.305;0.838;0.069
29.45;-1.039;0.056;-0.198;0.534;0.762;0.008
29.46;-1.039;0.058;-0.197;0.351;0.709;0.046
29.47;-1.04;0.059;-0.198;0.213;0.877;0.122
29.48;-1.04;0.057;-0.198;0.267;0.793;0.023
29.49;-1.04;0.057;-0.197;0.252;0.762;-0.061
29.5;-1.042;0.057;-0.196;0.404;0.8;-0.069
29.51;-1.037;0.055;-0.194;0.16;0.945;0.061
29.52;-1.039;0.057;-0.2;0.069;0.953;0.175
29.53;-1.041;0.059;-0.202;0.457;0.938;0.122
29.54;-1.039;0.057;-0.203;0.793;0.983;0.114
29.55;-1.039;0.058;-0.203;0.785;0.861;0.061
29.56;-1.043;0.057;-0.201;0.793;0.8;0.076
29.57;-1.043;0.052;-0.202;0.77;0.716;0.107
29.58;-1.04;0.052;-0.202;0.854;0.602;0.229
29.59;-1.038;0.055;-0.197;0.663;0.694;0.137
29.6;-1.038;0.062;-0.193;0.457;0.732;0.069
29.61;-1.04;0.062;-0.197;0.175;0.846;-0.008
29.62;-1.038;0.059;-0.197;0.03;1.029;0.114
29.63;-1.037;0.061;-0.201;-0.015;1.212;-0.008
29.64;-1.044;0.062;-0.203;-0.335;0.854;-0.114
29.65;-1.049;0.058;-0.205;-0.633;0.358;0.145
29.66;-1.04;0.051;-0.201;-0.122;0.412;0.29
29.67;-1.037;0.048;-0.196;0.617;0.541;0.267
29.68;-1.037;0.054;-0.194;1.288;0.625;0.084
29.69;-1.039;0.058;-0.196;1.105;0.732;-0.069
29.7;-1.04;0.062;-0.199;0.465;0.945;0.099
29.71;-1.041;0.062;-0.203;0.252;1.014;0.183
29.72;-1.036;0.06;-0.204;0.282;0.831;0.114
29.73;-1.039;0.06;-0.199;0.358;0.511;-0.008
29.74;-1.041;0.059;-0.199;0.198;0.442;0.046
29.75;-1.04;0.053;-0.203;0.297;0.678;-0.03
29.76;-1.038;0.049;-0.204;0.686;0.64;0.061
29.77;-1.037;0.055;-0.199;1.059;0.473;0.008
29.78;-1.039;0.059;-0.198;0.823;0.549;-0.13
29.79;-1.041;0.063;-0.203;0.069;0.549;0.03
29.8;-1.04;0.059;-0.204;-0.252;0.328;0.107
29.81;-1.039;0.057;-0.2;-0.259;0.107;0.145
29.82;-1.039;0.059;-0.201;-0.008;0.099;0.145
29.83;-1.041;0.058;-0.202;-0.152;0.404;0.107
29.84;-1.039;0.059;-0.204;-0.373;0.587;0.137
29.85;-1.04;0.058;-0.201;-0.328;0.625;0.03
29.86;-1.042;0.058;-0.203;-0.282;0.602;-0.061
29.87;-1.04;0.058;-0.206;-0.587;0.343;-0.015
29.88;-1.037;0.058;-0.2;-0.625;0.495;0.015
29.89;-1.035;0.058;-0.197;-0.183;0.633;-0.023
29.9;-1.041;0.058;-0.196;0.145;0.419;-0.091
29.91;-1.044;0.058;-0.2;0.191;0.099;0.015
29.92;-1.042;0.052;-0.202;0.442;0.122;0.175
29.93;-1.04;0.048;-0.2;0.838;-0.084;0.206
29.94;-1.036;0.052;-0.201;1.402;-0.168;0.13
29.95;-1.039;0.057;-0.2;1.616;-0.236;-0.061
29.96;-1.04;0.06;-0.198;0.968;-0.107;-0.076
29.97;-1.039;0.059;-0.204;-0.008;0.13;0.13
