epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g);;;;;
1.68156E+12;2023-04-15T12.37.55.586;2.98;-0.556;0.165;-0.182
1.68156E+12;2023-04-15T12.37.55.596;2.99;-0.394;0.347;-0.121
1.68156E+12;2023-04-15T12.37.55.606;3;-0.218;0.38;-0.173
1.68156E+12;2023-04-15T12.37.55.616;3.01;-1.318;-0.56;-1.844
1.68156E+12;2023-04-15T12.37.55.626;3.02;-3.902;0.411;-1.218
1.68156E+12;2023-04-15T12.37.55.636;3.03;-3.598;0.628;0.424
1.68156E+12;2023-04-15T12.37.55.646;3.04;-1.423;0.67;1.537
1.68156E+12;2023-04-15T12.37.55.656;3.05;0.166;-0.202;1.215
1.68156E+12;2023-04-15T12.37.55.666;3.06;-0.181;-0.475;0.327
1.68156E+12;2023-04-15T12.37.55.676;3.07;-1.071;-0.345;-0.507
1.68156E+12;2023-04-15T12.37.55.686;3.08;-0.984;-0.527;-0.747
1.68156E+12;2023-04-15T12.37.55.696;3.09;-0.979;-0.43;-0.667
1.68156E+12;2023-04-15T12.37.55.706;3.1;-1.161;-0.052;-0.643
1.68156E+12;2023-04-15T12.37.55.716;3.11;-1.286;0.497;-0.669
1.68156E+12;2023-04-15T12.37.55.726;3.12;-1.319;0.703;-0.698
1.68156E+12;2023-04-15T12.37.55.736;3.13;-1.072;0.409;-0.518
1.68156E+12;2023-04-15T12.37.55.746;3.14;-0.869;0.061;-0.358
1.68156E+12;2023-04-15T12.37.55.756;3.15;-0.921;-0.112;-0.339
1.68156E+12;2023-04-15T12.37.55.766;3.16;-1.161;-0.054;-0.354
1.68156E+12;2023-04-15T12.37.55.776;3.17;-1.297;0.055;-0.318
1.68156E+12;2023-04-15T12.37.55.786;3.18;-1.235;0.074;-0.207
1.68156E+12;2023-04-15T12.37.55.796;3.19;-1.12;0.078;-0.13
1.68156E+12;2023-04-15T12.37.55.806;3.2;-1.047;0.123;-0.126
1.68156E+12;2023-04-15T12.37.55.816;3.21;-1.028;0.169;-0.133
1.68156E+12;2023-04-15T12.37.55.826;3.22;-1.037;0.2;-0.131
1.68156E+12;2023-04-15T12.37.55.836;3.23;-1.069;0.236;-0.113
1.68156E+12;2023-04-15T12.37.55.846;3.24;-1.066;0.255;-0.052
1.68156E+12;2023-04-15T12.37.55.856;3.25;-1.013;0.212;-0.005
1.68156E+12;2023-04-15T12.37.55.866;3.26;-0.988;0.169;0.052
1.68156E+12;2023-04-15T12.37.55.876;3.27;-1.001;0.174;0.142
1.68156E+12;2023-04-15T12.37.55.886;3.28;-1.043;0.228;0.221
1.68156E+12;2023-04-15T12.37.55.896;3.29;-1.044;0.256;0.207
1.68156E+12;2023-04-15T12.37.55.906;3.3;-1.112;0.28;0.145
