epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1684581657332,2023-05-20T13:20:57.332,17.940,-0.926,-0.237,-0.176
1684581657342,2023-05-20T13:20:57.342,17.950,-0.924,-0.226,-0.177
1684581657352,2023-05-20T13:20:57.352,17.960,-0.931,-0.213,-0.177
1684581657362,2023-05-20T13:20:57.362,17.970,-0.937,-0.200,-0.160
1684581657372,2023-05-20T13:20:57.372,17.980,-0.932,-0.190,-0.146
1684581657382,2023-05-20T13:20:57.382,17.990,-0.932,-0.196,-0.147
1684581657392,2023-05-20T13:20:57.392,18.000,-0.929,-0.210,-0.146
1684581657402,2023-05-20T13:20:57.402,18.010,-0.925,-0.205,-0.149
1684581657412,2023-05-20T13:20:57.412,18.020,-0.930,-0.183,-0.146
1684581657422,2023-05-20T13:20:57.422,18.030,-0.936,-0.158,-0.149
1684581657432,2023-05-20T13:20:57.432,18.040,-0.940,-0.151,-0.154
1684581657442,2023-05-20T13:20:57.442,18.050,-0.936,-0.165,-0.154
1684581657452,2023-05-20T13:20:57.452,18.060,-0.932,-0.179,-0.156
1684581657462,2023-05-20T13:20:57.462,18.070,-0.930,-0.196,-0.166
1684581657472,2023-05-20T13:20:57.472,18.080,-0.930,-0.210,-0.162
1684581657482,2023-05-20T13:20:57.482,18.090,-0.928,-0.222,-0.156
1684581657492,2023-05-20T13:20:57.492,18.100,-0.930,-0.230,-0.163
1684581657502,2023-05-20T13:20:57.502,18.110,-0.928,-0.219,-0.163
1684581657512,2023-05-20T13:20:57.512,18.120,-0.929,-0.201,-0.157
1684581657522,2023-05-20T13:20:57.522,18.130,-0.930,-0.181,-0.151
1684581657532,2023-05-20T13:20:57.532,18.140,-0.936,-0.173,-0.148
1684581657542,2023-05-20T13:20:57.542,18.150,-0.938,-0.171,-0.155
1684581657552,2023-05-20T13:20:57.552,18.160,-0.937,-0.176,-0.163
1684581657562,2023-05-20T13:20:57.562,18.170,-0.932,-0.182,-0.163
1684581657572,2023-05-20T13:20:57.572,18.180,-0.929,-0.191,-0.162
1684581657582,2023-05-20T13:20:57.582,18.190,-0.930,-0.192,-0.154
1684581657592,2023-05-20T13:20:57.592,18.200,-0.931,-0.191,-0.152
1684581657602,2023-05-20T13:20:57.602,18.210,-0.929,-0.189,-0.156
1684581657612,2023-05-20T13:20:57.612,18.220,-0.932,-0.188,-0.163
1684581657622,2023-05-20T13:20:57.622,18.230,-0.934,-0.198,-0.151
1684581657632,2023-05-20T13:20:57.632,18.240,-0.934,-0.203,-0.153
1684581657642,2023-05-20T13:20:57.642,18.250,-0.933,-0.198,-0.164
1684581657652,2023-05-20T13:20:57.652,18.260,-0.932,-0.196,-0.160
1684581657662,2023-05-20T13:20:57.662,18.270,-0.931,-0.193,-0.158
1684581657672,2023-05-20T13:20:57.672,18.280,-0.931,-0.194,-0.165
1684581657682,2023-05-20T13:20:57.682,18.290,-0.932,-0.198,-0.154
1684581657692,2023-05-20T13:20:57.692,18.300,-0.934,-0.195,-0.157
1684581657702,2023-05-20T13:20:57.702,18.310,-0.933,-0.193,-0.164
1684581657712,2023-05-20T13:20:57.712,18.320,-0.931,-0.191,-0.155
1684581657722,2023-05-20T13:20:57.722,18.330,-0.930,-0.190,-0.158
1684581657732,2023-05-20T13:20:57.732,18.340,-0.929,-0.185,-0.154
1684581657742,2023-05-20T13:20:57.742,18.350,-0.932,-0.186,-0.152
1684581657752,2023-05-20T13:20:57.752,18.360,-0.936,-0.190,-0.154
1684581657762,2023-05-20T13:20:57.762,18.370,-0.931,-0.193,-0.151
1684581657772,2023-05-20T13:20:57.772,18.380,-0.933,-0.201,-0.153
1684581657782,2023-05-20T13:20:57.782,18.390,-0.933,-0.205,-0.156
1684581657792,2023-05-20T13:20:57.792,18.400,-0.931,-0.202,-0.169
1684581657802,2023-05-20T13:20:57.802,18.410,-0.933,-0.212,-0.156
1684581657812,2023-05-20T13:20:57.812,18.420,-0.928,-0.212,-0.156
1684581657822,2023-05-20T13:20:57.822,18.430,-0.929,-0.205,-0.162
1684581657832,2023-05-20T13:20:57.832,18.440,-0.927,-0.201,-0.153
1684581657842,2023-05-20T13:20:57.842,18.450,-0.927,-0.196,-0.150
1684581657852,2023-05-20T13:20:57.852,18.460,-0.928,-0.188,-0.155
1684581657862,2023-05-20T13:20:57.862,18.470,-0.931,-0.185,-0.153
1684581657872,2023-05-20T13:20:57.872,18.480,-0.934,-0.186,-0.159
1684581657882,2023-05-20T13:20:57.882,18.490,-0.935,-0.191,-0.159
1684581657892,2023-05-20T13:20:57.892,18.500,-0.931,-0.197,-0.159
1684581657902,2023-05-20T13:20:57.902,18.510,-0.930,-0.195,-0.155
1684581657912,2023-05-20T13:20:57.912,18.520,-0.930,-0.199,-0.160
1684581657922,2023-05-20T13:20:57.922,18.530,-0.928,-0.206,-0.157
1684581657932,2023-05-20T13:20:57.932,18.540,-0.928,-0.205,-0.154
1684581657942,2023-05-20T13:20:57.942,18.550,-0.930,-0.197,-0.154
1684581657952,2023-05-20T13:20:57.952,18.560,-0.931,-0.197,-0.152
1684581657962,2023-05-20T13:20:57.962,18.570,-0.932,-0.206,-0.154
1684581657972,2023-05-20T13:20:57.972,18.580,-0.931,-0.210,-0.159
1684581657982,2023-05-20T13:20:57.982,18.590,-0.932,-0.202,-0.158
1684581657992,2023-05-20T13:20:57.992,18.600,-0.936,-0.196,-0.158
1684581658002,2023-05-20T13:20:58.002,18.610,-0.935,-0.193,-0.156
1684581658012,2023-05-20T13:20:58.012,18.620,-0.930,-0.189,-0.151
1684581658022,2023-05-20T13:20:58.022,18.630,-0.928,-0.185,-0.149
1684581658032,2023-05-20T13:20:58.032,18.640,-0.933,-0.185,-0.157
1684581658042,2023-05-20T13:20:58.042,18.650,-0.932,-0.194,-0.153
1684581658052,2023-05-20T13:20:58.052,18.660,-0.933,-0.201,-0.157
1684581658062,2023-05-20T13:20:58.062,18.670,-0.933,-0.199,-0.159
1684581658072,2023-05-20T13:20:58.072,18.680,-0.929,-0.192,-0.160
1684581658082,2023-05-20T13:20:58.082,18.690,-0.929,-0.192,-0.149
1684581658092,2023-05-20T13:20:58.092,18.700,-0.931,-0.206,-0.146
1684581658102,2023-05-20T13:20:58.102,18.710,-0.931,-0.216,-0.149
1684581658112,2023-05-20T13:20:58.112,18.720,-0.934,-0.213,-0.158
1684581658122,2023-05-20T13:20:58.122,18.730,-0.934,-0.203,-0.158
1684581658132,2023-05-20T13:20:58.132,18.740,-0.931,-0.196,-0.151
1684581658142,2023-05-20T13:20:58.142,18.750,-0.931,-0.193,-0.154
1684581658152,2023-05-20T13:20:58.152,18.760,-0.933,-0.187,-0.159
1684581658162,2023-05-20T13:20:58.162,18.770,-0.933,-0.184,-0.154
1684581658172,2023-05-20T13:20:58.172,18.780,-0.932,-0.189,-0.152
1684581658182,2023-05-20T13:20:58.182,18.790,-0.927,-0.202,-0.150
1684581658192,2023-05-20T13:20:58.192,18.800,-0.930,-0.219,-0.153
1684581658202,2023-05-20T13:20:58.202,18.810,-0.933,-0.226,-0.160
1684581658212,2023-05-20T13:20:58.212,18.820,-0.929,-0.224,-0.159
1684581658222,2023-05-20T13:20:58.222,18.830,-0.927,-0.213,-0.155
1684581658232,2023-05-20T13:20:58.232,18.840,-0.925,-0.208,-0.156
1684581658242,2023-05-20T13:20:58.242,18.850,-0.930,-0.211,-0.153
1684581658252,2023-05-20T13:20:58.252,18.860,-0.934,-0.206,-0.155
1684581658262,2023-05-20T13:20:58.262,18.870,-0.935,-0.189,-0.161
1684581658272,2023-05-20T13:20:58.272,18.880,-0.935,-0.169,-0.155
1684581658282,2023-05-20T13:20:58.282,18.890,-0.932,-0.169,-0.141
1684581658292,2023-05-20T13:20:58.292,18.900,-0.929,-0.175,-0.146
1684581658302,2023-05-20T13:20:58.302,18.910,-0.930,-0.176,-0.153
1684581658312,2023-05-20T13:20:58.312,18.920,-0.932,-0.182,-0.150
1684581658322,2023-05-20T13:20:58.322,18.930,-0.934,-0.190,-0.150
1684581658332,2023-05-20T13:20:58.332,18.940,-0.934,-0.196,-0.154
1684581658342,2023-05-20T13:20:58.342,18.950,-0.933,-0.191,-0.153
1684581658352,2023-05-20T13:20:58.352,18.960,-0.933,-0.183,-0.147
1684581658362,2023-05-20T13:20:58.362,18.970,-0.935,-0.180,-0.146
1684581658372,2023-05-20T13:20:58.372,18.980,-0.939,-0.183,-0.149
1684581658382,2023-05-20T13:20:58.382,18.990,-0.937,-0.185,-0.151
1684581658392,2023-05-20T13:20:58.392,19.000,-0.932,-0.182,-0.152
1684581658402,2023-05-20T13:20:58.402,19.010,-0.931,-0.173,-0.145
1684581658412,2023-05-20T13:20:58.412,19.020,-0.932,-0.163,-0.140
1684581658422,2023-05-20T13:20:58.422,19.030,-0.933,-0.161,-0.138
1684581658432,2023-05-20T13:20:58.432,19.040,-0.933,-0.168,-0.128
1684581658442,2023-05-20T13:20:58.442,19.050,-0.933,-0.168,-0.133
1684581658452,2023-05-20T13:20:58.452,19.060,-0.935,-0.156,-0.141
1684581658462,2023-05-20T13:20:58.462,19.070,-0.935,-0.130,-0.132
1684581658472,2023-05-20T13:20:58.472,19.080,-0.938,-0.097,-0.110
1684581658482,2023-05-20T13:20:58.482,19.090,-0.941,-0.070,-0.094
1684581658492,2023-05-20T13:20:58.492,19.100,-0.943,-0.048,-0.084
1684581658502,2023-05-20T13:20:58.502,19.110,-0.945,-0.030,-0.079
1684581658512,2023-05-20T13:20:58.512,19.120,-0.943,-0.018,-0.068
1684581658522,2023-05-20T13:20:58.522,19.130,-0.937,0.003,-0.057
1684581658532,2023-05-20T13:20:58.532,19.140,-0.935,0.026,-0.047
1684581658542,2023-05-20T13:20:58.542,19.150,-0.933,0.050,-0.041
1684581658552,2023-05-20T13:20:58.552,19.160,-0.930,0.073,-0.033
1684581658562,2023-05-20T13:20:58.562,19.170,-0.930,0.080,-0.016
1684581658572,2023-05-20T13:20:58.572,19.180,-0.952,0.071,-0.007
1684581658582,2023-05-20T13:20:58.582,19.190,-0.970,0.045,-0.041
1684581658592,2023-05-20T13:20:58.592,19.200,-0.971,0.006,-0.042
1684581658602,2023-05-20T13:20:58.602,19.210,-0.939,-0.037,-0.013
1684581658612,2023-05-20T13:20:58.612,19.220,-0.885,-0.044,0.011
1684581658622,2023-05-20T13:20:58.622,19.230,-0.861,-0.006,0.027
1684581658632,2023-05-20T13:20:58.632,19.240,-0.862,0.050,0.017
1684581658642,2023-05-20T13:20:58.642,19.250,-0.852,0.074,0.022
1684581658652,2023-05-20T13:20:58.652,19.260,-0.845,0.076,0.022
1684581658662,2023-05-20T13:20:58.662,19.270,-0.846,0.005,0.031
1684581658672,2023-05-20T13:20:58.672,19.280,-0.843,-0.077,0.025
1684581658682,2023-05-20T13:20:58.682,19.290,-0.827,-0.125,0.002
1684581658692,2023-05-20T13:20:58.692,19.300,-0.799,-0.127,-0.036
1684581658702,2023-05-20T13:20:58.702,19.310,-0.776,-0.138,0.008
1684581658712,2023-05-20T13:20:58.712,19.320,-0.787,-0.094,-0.018
1684581658722,2023-05-20T13:20:58.722,19.330,-0.831,-0.080,-0.117
1684581658732,2023-05-20T13:20:58.732,19.340,-0.863,-0.067,-0.136
1684581658742,2023-05-20T13:20:58.742,19.350,-0.847,0.013,-0.138
1684581658752,2023-05-20T13:20:58.752,19.360,-0.832,0.008,-0.123
1684581658762,2023-05-20T13:20:58.762,19.370,-0.814,-0.040,-0.169
1684581658772,2023-05-20T13:20:58.772,19.380,-0.868,-0.124,-0.247
1684581658782,2023-05-20T13:20:58.782,19.390,-0.892,-0.076,-0.284
1684581658792,2023-05-20T13:20:58.792,19.400,-1.027,-0.032,-0.284
1684581658802,2023-05-20T13:20:58.802,19.410,-1.098,-0.038,-0.216
1684581658812,2023-05-20T13:20:58.812,19.420,-1.067,-0.108,-0.210
1684581658822,2023-05-20T13:20:58.822,19.430,-1.038,-0.043,-0.173
1684581658832,2023-05-20T13:20:58.832,19.440,-1.138,0.021,-0.025
1684581658842,2023-05-20T13:20:58.842,19.450,-1.101,0.025,0.088
1684581658852,2023-05-20T13:20:58.852,19.460,-0.929,-0.007,0.135
1684581658862,2023-05-20T13:20:58.862,19.470,-0.816,-0.043,0.121
1684581658872,2023-05-20T13:20:58.872,19.480,-0.782,0.088,0.119
1684581658882,2023-05-20T13:20:58.882,19.490,-0.900,0.114,0.068
1684581658892,2023-05-20T13:20:58.892,19.500,-0.962,0.036,-0.058
1684581658902,2023-05-20T13:20:58.902,19.510,-0.943,0.059,-0.177
1684581658912,2023-05-20T13:20:58.912,19.520,-1.020,0.137,-0.181
1684581658922,2023-05-20T13:20:58.922,19.530,-1.032,0.166,-0.132
1684581658932,2023-05-20T13:20:58.932,19.540,-0.979,0.173,-0.096
1684581658942,2023-05-20T13:20:58.942,19.550,-0.982,0.303,-0.092
1684581658952,2023-05-20T13:20:58.952,19.560,-0.964,0.352,0.007
1684581658962,2023-05-20T13:20:58.962,19.570,-0.914,0.316,0.047
1684581658972,2023-05-20T13:20:58.972,19.580,-0.900,0.297,0.051
1684581658982,2023-05-20T13:20:58.982,19.590,-1.008,0.273,-0.019
1684581658992,2023-05-20T13:20:58.992,19.600,-1.090,0.200,-0.066
1684581659002,2023-05-20T13:20:59.002,19.610,-1.103,0.079,-0.102
1684581659012,2023-05-20T13:20:59.012,19.620,-1.026,0.035,-0.193
1684581659022,2023-05-20T13:20:59.022,19.630,-0.964,0.192,-0.186
1684581659032,2023-05-20T13:20:59.032,19.640,-0.949,0.333,-0.093
1684581659042,2023-05-20T13:20:59.042,19.650,-0.949,0.352,0.035
1684581659052,2023-05-20T13:20:59.052,19.660,-0.916,0.355,0.022
1684581659062,2023-05-20T13:20:59.062,19.670,-0.868,0.413,-0.022
1684581659072,2023-05-20T13:20:59.072,19.680,-0.844,0.468,-0.009
1684581659082,2023-05-20T13:20:59.082,19.690,-0.858,0.514,0.085
1684581659092,2023-05-20T13:20:59.092,19.700,-0.865,0.530,0.100
1684581659102,2023-05-20T13:20:59.102,19.710,-0.827,0.486,0.063
1684581659112,2023-05-20T13:20:59.112,19.720,-0.806,0.414,0.054
1684581659122,2023-05-20T13:20:59.122,19.730,-0.833,0.370,0.008
1684581659132,2023-05-20T13:20:59.132,19.740,-0.879,0.451,-0.034
1684581659142,2023-05-20T13:20:59.142,19.750,-0.896,0.517,-0.021
1684581659152,2023-05-20T13:20:59.152,19.760,-0.865,0.494,-0.014
1684581659162,2023-05-20T13:20:59.162,19.770,-0.832,0.514,0.024
1684581659172,2023-05-20T13:20:59.172,19.780,-0.763,0.480,0.013
1684581659182,2023-05-20T13:20:59.182,19.790,-0.741,0.565,-0.025
1684581659192,2023-05-20T13:20:59.192,19.800,-0.729,0.579,-0.010
1684581659202,2023-05-20T13:20:59.202,19.810,-0.769,0.568,-0.018
1684581659212,2023-05-20T13:20:59.212,19.820,-0.809,0.590,-0.000
1684581659222,2023-05-20T13:20:59.222,19.830,-0.843,0.570,-0.041
1684581659232,2023-05-20T13:20:59.232,19.840,-0.845,0.570,-0.045
1684581659242,2023-05-20T13:20:59.242,19.850,-0.829,0.571,-0.024
1684581659252,2023-05-20T13:20:59.252,19.860,-0.803,0.588,0.022
1684581659262,2023-05-20T13:20:59.262,19.870,-0.795,0.592,0.046
1684581659272,2023-05-20T13:20:59.272,19.880,-0.794,0.574,0.084
1684581659282,2023-05-20T13:20:59.282,19.890,-0.803,0.576,0.141
1684581659292,2023-05-20T13:20:59.292,19.900,-0.808,0.573,0.136
1684581659302,2023-05-20T13:20:59.302,19.910,-0.787,0.572,0.086
1684581659312,2023-05-20T13:20:59.312,19.920,-0.778,0.576,0.066
1684581659322,2023-05-20T13:20:59.322,19.930,-0.795,0.602,0.058
1684581659332,2023-05-20T13:20:59.332,19.940,-0.797,0.606,0.040
1684581659342,2023-05-20T13:20:59.342,19.950,-0.795,0.592,0.042
1684581659352,2023-05-20T13:20:59.352,19.960,-0.810,0.586,0.045
1684581659362,2023-05-20T13:20:59.362,19.970,-0.819,0.594,0.062
1684581659372,2023-05-20T13:20:59.372,19.980,-0.829,0.567,0.083
1684581659382,2023-05-20T13:20:59.382,19.990,-0.825,0.547,0.082
1684581659392,2023-05-20T13:20:59.392,20.000,-0.822,0.557,0.082
1684581659402,2023-05-20T13:20:59.402,20.010,-0.832,0.572,0.081
1684581659412,2023-05-20T13:20:59.412,20.020,-0.840,0.583,0.087
1684581659422,2023-05-20T13:20:59.422,20.030,-0.856,0.582,0.090
1684581659432,2023-05-20T13:20:59.432,20.040,-0.872,0.577,0.083
1684581659442,2023-05-20T13:20:59.442,20.050,-0.859,0.551,0.080
1684581659452,2023-05-20T13:20:59.452,20.060,-0.843,0.528,0.075
1684581659462,2023-05-20T13:20:59.462,20.070,-0.848,0.540,0.068
1684581659472,2023-05-20T13:20:59.472,20.080,-0.837,0.553,0.062
1684581659482,2023-05-20T13:20:59.482,20.090,-0.842,0.554,0.043
1684581659492,2023-05-20T13:20:59.492,20.100,-0.859,0.566,0.029
1684581659502,2023-05-20T13:20:59.502,20.110,-0.866,0.554,0.038
1684581659512,2023-05-20T13:20:59.512,20.120,-0.870,0.532,0.041
1684581659522,2023-05-20T13:20:59.522,20.130,-0.881,0.532,0.027
1684581659532,2023-05-20T13:20:59.532,20.140,-0.890,0.510,0.005
1684581659542,2023-05-20T13:20:59.542,20.150,-0.881,0.504,-0.001
1684581659552,2023-05-20T13:20:59.552,20.160,-0.879,0.505,0.001
1684581659562,2023-05-20T13:20:59.562,20.170,-0.889,0.512,-0.008
1684581659572,2023-05-20T13:20:59.572,20.180,-0.885,0.491,-0.014
1684581659582,2023-05-20T13:20:59.582,20.190,-0.886,0.467,-0.005
1684581659592,2023-05-20T13:20:59.592,20.200,-0.901,0.460,-0.025
1684581659602,2023-05-20T13:20:59.602,20.210,-0.900,0.450,-0.035
1684581659612,2023-05-20T13:20:59.612,20.220,-0.911,0.438,-0.009
1684581659622,2023-05-20T13:20:59.622,20.230,-0.912,0.397,0.009
1684581659632,2023-05-20T13:20:59.632,20.240,-0.912,0.381,0.014
1684581659642,2023-05-20T13:20:59.642,20.250,-0.924,0.388,0.013
1684581659652,2023-05-20T13:20:59.652,20.260,-0.919,0.379,0.013
1684581659662,2023-05-20T13:20:59.662,20.270,-0.920,0.364,-0.004
1684581659672,2023-05-20T13:20:59.672,20.280,-0.923,0.371,-0.008
1684581659682,2023-05-20T13:20:59.682,20.290,-0.915,0.341,-0.020
1684581659692,2023-05-20T13:20:59.692,20.300,-0.914,0.326,-0.036
1684581659702,2023-05-20T13:20:59.702,20.310,-0.923,0.338,-0.049
1684581659712,2023-05-20T13:20:59.712,20.320,-0.931,0.322,-0.065
1684581659722,2023-05-20T13:20:59.722,20.330,-0.927,0.311,-0.097
1684581659732,2023-05-20T13:20:59.732,20.340,-0.921,0.332,-0.103
1684581659742,2023-05-20T13:20:59.742,20.350,-0.899,0.306,-0.102
1684581659752,2023-05-20T13:20:59.752,20.360,-0.888,0.291,-0.089
1684581659762,2023-05-20T13:20:59.762,20.370,-0.896,0.290,-0.113
1684581659772,2023-05-20T13:20:59.772,20.380,-0.906,0.304,-0.111
1684581659782,2023-05-20T13:20:59.782,20.390,-0.927,0.299,-0.101
1684581659792,2023-05-20T13:20:59.792,20.400,-0.938,0.250,-0.099
1684581659802,2023-05-20T13:20:59.802,20.410,-0.950,0.204,-0.115
1684581659812,2023-05-20T13:20:59.812,20.420,-0.948,0.197,-0.105
1684581659822,2023-05-20T13:20:59.822,20.430,-0.939,0.190,-0.094
1684581659832,2023-05-20T13:20:59.832,20.440,-0.913,0.206,-0.105
1684581659842,2023-05-20T13:20:59.842,20.450,-0.899,0.245,-0.097
1684581659852,2023-05-20T13:20:59.852,20.460,-0.885,0.234,-0.094
1684581659862,2023-05-20T13:20:59.862,20.470,-0.883,0.209,-0.099
1684581659872,2023-05-20T13:20:59.872,20.480,-0.912,0.190,-0.113
1684581659882,2023-05-20T13:20:59.882,20.490,-0.917,0.171,-0.114
1684581659892,2023-05-20T13:20:59.892,20.500,-0.927,0.124,-0.110
1684581659902,2023-05-20T13:20:59.902,20.510,-0.930,0.087,-0.102
1684581659912,2023-05-20T13:20:59.912,20.520,-0.937,0.070,-0.076
1684581659922,2023-05-20T13:20:59.922,20.530,-0.928,0.078,-0.048
1684581659932,2023-05-20T13:20:59.932,20.540,-0.901,0.089,-0.014
1684581659942,2023-05-20T13:20:59.942,20.550,-0.880,0.108,0.011
1684581659952,2023-05-20T13:20:59.952,20.560,-0.860,0.101,0.031
1684581659962,2023-05-20T13:20:59.962,20.570,-0.865,0.092,0.047
1684581659972,2023-05-20T13:20:59.972,20.580,-0.875,0.060,0.043
1684581659982,2023-05-20T13:20:59.982,20.590,-0.860,-0.005,0.038
1684581659992,2023-05-20T13:20:59.992,20.600,-0.859,-0.037,0.039
1684581660002,2023-05-20T13:21:00.002,20.610,-0.881,-0.060,0.028
1684581660012,2023-05-20T13:21:00.012,20.620,-0.896,-0.074,0.006
1684581660022,2023-05-20T13:21:00.022,20.630,-0.913,-0.074,-0.008
1684581660032,2023-05-20T13:21:00.032,20.640,-0.926,-0.082,-0.024
1684581660042,2023-05-20T13:21:00.042,20.650,-0.926,-0.058,-0.074
1684581660052,2023-05-20T13:21:00.052,20.660,-0.900,-0.014,-0.092
1684581660062,2023-05-20T13:21:00.062,20.670,-0.888,0.027,-0.082
1684581660072,2023-05-20T13:21:00.072,20.680,-0.882,0.025,-0.081
1684581660082,2023-05-20T13:21:00.082,20.690,-0.887,0.031,-0.125
1684581660092,2023-05-20T13:21:00.092,20.700,-0.863,0.018,-0.158
1684581660102,2023-05-20T13:21:00.102,20.710,-0.858,0.037,-0.141
1684581660112,2023-05-20T13:21:00.112,20.720,-0.867,0.047,-0.132
1684581660122,2023-05-20T13:21:00.122,20.730,-0.866,0.039,-0.134
1684581660132,2023-05-20T13:21:00.132,20.740,-0.866,0.019,-0.139
1684581660142,2023-05-20T13:21:00.142,20.750,-0.859,-0.021,-0.084
1684581660152,2023-05-20T13:21:00.152,20.760,-0.888,0.005,-0.062
1684581660162,2023-05-20T13:21:00.162,20.770,-0.915,0.072,-0.061
1684581660172,2023-05-20T13:21:00.172,20.780,-0.905,0.125,0.018
1684581660182,2023-05-20T13:21:00.182,20.790,-0.924,0.147,0.049
1684581660192,2023-05-20T13:21:00.192,20.800,-0.955,0.115,0.025
1684581660202,2023-05-20T13:21:00.202,20.810,-0.967,0.083,-0.010
1684581660212,2023-05-20T13:21:00.212,20.820,-0.970,0.050,-0.008
1684581660222,2023-05-20T13:21:00.222,20.830,-0.956,0.032,0.001
1684581660232,2023-05-20T13:21:00.232,20.840,-0.941,0.033,-0.030
1684581660242,2023-05-20T13:21:00.242,20.850,-0.943,0.011,-0.042
1684581660252,2023-05-20T13:21:00.252,20.860,-0.949,0.004,-0.045
1684581660262,2023-05-20T13:21:00.262,20.870,-0.973,0.032,-0.084
1684581660272,2023-05-20T13:21:00.272,20.880,-0.969,0.039,-0.105
1684581660282,2023-05-20T13:21:00.282,20.890,-0.966,0.056,-0.124
1684581660292,2023-05-20T13:21:00.292,20.900,-0.972,0.041,-0.144
1684581660302,2023-05-20T13:21:00.302,20.910,-0.976,-0.036,-0.139
1684581660312,2023-05-20T13:21:00.312,20.920,-0.955,-0.133,-0.124
1684581660322,2023-05-20T13:21:00.322,20.930,-0.929,-0.178,-0.135
1684581660332,2023-05-20T13:21:00.332,20.940,-0.914,-0.188,-0.158
1684581660342,2023-05-20T13:21:00.342,20.950,-0.916,-0.196,-0.169
1684581660352,2023-05-20T13:21:00.352,20.960,-0.921,-0.207,-0.160
1684581660362,2023-05-20T13:21:00.362,20.970,-0.922,-0.256,-0.155
1684581660372,2023-05-20T13:21:00.372,20.980,-0.910,-0.295,-0.149
1684581660382,2023-05-20T13:21:00.382,20.990,-0.915,-0.264,-0.189
1684581660392,2023-05-20T13:21:00.392,21.000,-0.922,-0.227,-0.203
1684581660402,2023-05-20T13:21:00.402,21.010,-0.927,-0.205,-0.191
1684581660412,2023-05-20T13:21:00.412,21.020,-0.940,-0.208,-0.178
1684581660422,2023-05-20T13:21:00.422,21.030,-0.938,-0.206,-0.152
1684581660432,2023-05-20T13:21:00.432,21.040,-0.929,-0.196,-0.164
1684581660442,2023-05-20T13:21:00.442,21.050,-0.915,-0.190,-0.187
1684581660452,2023-05-20T13:21:00.452,21.060,-0.927,-0.204,-0.189
1684581660462,2023-05-20T13:21:00.462,21.070,-0.932,-0.206,-0.177
1684581660472,2023-05-20T13:21:00.472,21.080,-0.927,-0.205,-0.168
1684581660482,2023-05-20T13:21:00.482,21.090,-0.924,-0.209,-0.167
1684581660492,2023-05-20T13:21:00.492,21.100,-0.920,-0.210,-0.167
1684581660502,2023-05-20T13:21:00.502,21.110,-0.920,-0.219,-0.154
1684581660512,2023-05-20T13:21:00.512,21.120,-0.924,-0.231,-0.147
1684581660522,2023-05-20T13:21:00.522,21.130,-0.928,-0.228,-0.162
1684581660532,2023-05-20T13:21:00.532,21.140,-0.931,-0.226,-0.160
1684581660542,2023-05-20T13:21:00.542,21.150,-0.933,-0.212,-0.164
1684581660552,2023-05-20T13:21:00.552,21.160,-0.937,-0.202,-0.176
1684581660562,2023-05-20T13:21:00.562,21.170,-0.929,-0.198,-0.170
1684581660572,2023-05-20T13:21:00.572,21.180,-0.929,-0.208,-0.166
1684581660582,2023-05-20T13:21:00.582,21.190,-0.926,-0.229,-0.175
1684581660592,2023-05-20T13:21:00.592,21.200,-0.919,-0.233,-0.174
1684581660602,2023-05-20T13:21:00.602,21.210,-0.922,-0.226,-0.174
1684581660612,2023-05-20T13:21:00.612,21.220,-0.925,-0.220,-0.176
1684581660622,2023-05-20T13:21:00.622,21.230,-0.926,-0.218,-0.162
1684581660632,2023-05-20T13:21:00.632,21.240,-0.921,-0.203,-0.162
1684581660642,2023-05-20T13:21:00.642,21.250,-0.918,-0.195,-0.159
1684581660652,2023-05-20T13:21:00.652,21.260,-0.921,-0.186,-0.154
1684581660662,2023-05-20T13:21:00.662,21.270,-0.929,-0.189,-0.154
1684581660672,2023-05-20T13:21:00.672,21.280,-0.940,-0.202,-0.157
1684581660682,2023-05-20T13:21:00.682,21.290,-0.936,-0.226,-0.154
