epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681555293556,2023-04-15T12.41.33.556,3.530,-1.055,0.001,-0.099
1681555293566,2023-04-15T12.41.33.566,3.540,-1.052,0.001,-0.099
1681555293576,2023-04-15T12.41.33.576,3.550,-1.053,-0.002,-0.099
1681555293586,2023-04-15T12.41.33.586,3.560,-1.057,-0.004,-0.097
1681555293596,2023-04-15T12.41.33.596,3.570,-1.060,-0.004,-0.094
1681555293606,2023-04-15T12.41.33.606,3.580,-1.063,-0.001,-0.095
1681555293616,2023-04-15T12.41.33.616,3.590,-1.057,0.000,-0.095
1681555293626,2023-04-15T12.41.33.626,3.600,-1.055,0.006,-0.095
1681555293636,2023-04-15T12.41.33.636,3.610,-1.053,0.005,-0.099
1681555293646,2023-04-15T12.41.33.646,3.620,-1.058,0.004,-0.099
1681555293656,2023-04-15T12.41.33.656,3.630,-1.057,0.001,-0.098
1681555293666,2023-04-15T12.41.33.666,3.640,-1.060,0.003,-0.098
1681555293676,2023-04-15T12.41.33.676,3.650,-1.066,0.004,-0.104
1681555293686,2023-04-15T12.41.33.686,3.660,-1.058,0.000,-0.101
1681555293696,2023-04-15T12.41.33.696,3.670,-1.053,0.001,-0.097
1681555293706,2023-04-15T12.41.33.706,3.680,-1.059,0.003,-0.096
1681555293716,2023-04-15T12.41.33.716,3.690,-1.055,-0.000,-0.096
1681555293726,2023-04-15T12.41.33.726,3.700,-1.053,-0.002,-0.097
1681555293736,2023-04-15T12.41.33.736,3.710,-1.057,0.001,-0.096
1681555293746,2023-04-15T12.41.33.746,3.720,-1.062,0.003,-0.093
1681555293756,2023-04-15T12.41.33.756,3.730,-1.061,0.002,-0.095
1681555293766,2023-04-15T12.41.33.766,3.740,-1.057,-0.001,-0.095
1681555293776,2023-04-15T12.41.33.776,3.750,-1.056,-0.002,-0.094
1681555293786,2023-04-15T12.41.33.786,3.760,-1.058,0.000,-0.099
1681555293796,2023-04-15T12.41.33.796,3.770,-1.061,0.002,-0.101
1681555293806,2023-04-15T12.41.33.806,3.780,-1.063,0.000,-0.098
1681555293816,2023-04-15T12.41.33.816,3.790,-1.064,-0.006,-0.097
1681555293826,2023-04-15T12.41.33.826,3.800,-1.050,-0.001,-0.094
1681555293836,2023-04-15T12.41.33.836,3.810,-1.042,0.003,-0.095
1681555293846,2023-04-15T12.41.33.846,3.820,-1.049,0.002,-0.101
1681555293856,2023-04-15T12.41.33.856,3.830,-1.062,0.002,-0.105
1681555293866,2023-04-15T12.41.33.866,3.840,-1.065,0.001,-0.106
1681555293876,2023-04-15T12.41.33.876,3.850,-1.062,0.002,-0.108
1681555293886,2023-04-15T12.41.33.886,3.860,-1.059,-0.002,-0.099
1681555293896,2023-04-15T12.41.33.896,3.870,-1.057,-0.003,-0.102
1681555293906,2023-04-15T12.41.33.906,3.880,-1.050,-0.004,-0.101
1681555293916,2023-04-15T12.41.33.916,3.890,-1.051,-0.003,-0.098
1681555293926,2023-04-15T12.41.33.926,3.900,-1.056,0.004,-0.093
1681555293936,2023-04-15T12.41.33.936,3.910,-1.062,0.005,-0.097
1681555293946,2023-04-15T12.41.33.946,3.920,-1.064,0.001,-0.099
1681555293956,2023-04-15T12.41.33.956,3.930,-1.061,-0.003,-0.094
1681555293966,2023-04-15T12.41.33.966,3.940,-1.052,-0.001,-0.092
1681555293976,2023-04-15T12.41.33.976,3.950,-1.057,0.001,-0.098
1681555293986,2023-04-15T12.41.33.986,3.960,-1.057,-0.003,-0.097
1681555293996,2023-04-15T12.41.33.996,3.970,-1.052,-0.005,-0.093
1681555294006,2023-04-15T12.41.34.006,3.980,-1.054,-0.001,-0.099
1681555294016,2023-04-15T12.41.34.016,3.990,-1.061,0.001,-0.102
1681555294026,2023-04-15T12.41.34.026,4.000,-1.061,0.003,-0.102
1681555294036,2023-04-15T12.41.34.036,4.010,-1.061,0.004,-0.101
1681555294046,2023-04-15T12.41.34.046,4.020,-1.057,0.000,-0.098
1681555294056,2023-04-15T12.41.34.056,4.030,-1.054,0.001,-0.095
1681555294066,2023-04-15T12.41.34.066,4.040,-1.059,0.001,-0.098
1681555294076,2023-04-15T12.41.34.076,4.050,-1.058,-0.002,-0.098
1681555294086,2023-04-15T12.41.34.086,4.060,-1.053,-0.002,-0.095
1681555294096,2023-04-15T12.41.34.096,4.070,-1.056,-0.001,-0.098
1681555294106,2023-04-15T12.41.34.106,4.080,-1.062,0.001,-0.099
1681555294116,2023-04-15T12.41.34.116,4.090,-1.056,-0.001,-0.097
1681555294126,2023-04-15T12.41.34.126,4.100,-1.052,-0.002,-0.095
1681555294136,2023-04-15T12.41.34.136,4.110,-1.056,-0.001,-0.094
1681555294146,2023-04-15T12.41.34.146,4.120,-1.055,-0.000,-0.093
1681555294156,2023-04-15T12.41.34.156,4.130,-1.063,0.000,-0.100
1681555294166,2023-04-15T12.41.34.166,4.140,-1.065,0.000,-0.097
1681555294176,2023-04-15T12.41.34.176,4.150,-1.058,0.001,-0.095
1681555294186,2023-04-15T12.41.34.186,4.160,-1.056,0.004,-0.098
1681555294196,2023-04-15T12.41.34.196,4.170,-1.057,-0.004,-0.098
1681555294206,2023-04-15T12.41.34.206,4.180,-1.052,-0.001,-0.096
1681555294216,2023-04-15T12.41.34.216,4.190,-1.051,0.003,-0.091
1681555294226,2023-04-15T12.41.34.226,4.200,-1.056,0.000,-0.093
1681555294236,2023-04-15T12.41.34.236,4.210,-1.061,-0.000,-0.096
1681555294246,2023-04-15T12.41.34.246,4.220,-1.062,0.002,-0.094
1681555294256,2023-04-15T12.41.34.256,4.230,-1.059,-0.003,-0.097
1681555294266,2023-04-15T12.41.34.266,4.240,-1.059,-0.004,-0.097
1681555294276,2023-04-15T12.41.34.276,4.250,-1.057,-0.001,-0.094
1681555294286,2023-04-15T12.41.34.286,4.260,-1.054,-0.001,-0.092
1681555294296,2023-04-15T12.41.34.296,4.270,-1.051,-0.001,-0.094
1681555294306,2023-04-15T12.41.34.306,4.280,-1.054,0.001,-0.092
1681555294316,2023-04-15T12.41.34.316,4.290,-1.055,0.006,-0.095
1681555294326,2023-04-15T12.41.34.326,4.300,-1.061,0.007,-0.096
1681555294336,2023-04-15T12.41.34.336,4.310,-1.066,0.003,-0.099
1681555294346,2023-04-15T12.41.34.346,4.320,-1.058,0.000,-0.094
1681555294356,2023-04-15T12.41.34.356,4.330,-1.052,0.000,-0.093
1681555294366,2023-04-15T12.41.34.366,4.340,-1.052,0.003,-0.094
1681555294376,2023-04-15T12.41.34.376,4.350,-1.057,0.002,-0.095
1681555294386,2023-04-15T12.41.34.386,4.360,-1.054,0.001,-0.098
1681555294396,2023-04-15T12.41.34.396,4.370,-1.063,0.004,-0.100
1681555294406,2023-04-15T12.41.34.406,4.380,-1.059,0.003,-0.097
1681555294416,2023-04-15T12.41.34.416,4.390,-1.060,-0.000,-0.095
1681555294426,2023-04-15T12.41.34.426,4.400,-1.057,-0.002,-0.094
1681555294436,2023-04-15T12.41.34.436,4.410,-1.057,-0.001,-0.093
1681555294446,2023-04-15T12.41.34.446,4.420,-1.057,-0.002,-0.098
1681555294456,2023-04-15T12.41.34.456,4.430,-1.062,-0.004,-0.100
1681555294466,2023-04-15T12.41.34.466,4.440,-1.064,-0.003,-0.104
1681555294476,2023-04-15T12.41.34.476,4.450,-1.062,-0.002,-0.105
1681555294486,2023-04-15T12.41.34.486,4.460,-1.054,0.004,-0.100
1681555294496,2023-04-15T12.41.34.496,4.470,-1.050,0.006,-0.097
1681555294506,2023-04-15T12.41.34.506,4.480,-1.053,0.002,-0.093
1681555294516,2023-04-15T12.41.34.516,4.490,-1.056,-0.004,-0.087
1681555294526,2023-04-15T12.41.34.526,4.500,-1.054,-0.003,-0.084
1681555294536,2023-04-15T12.41.34.536,4.510,-1.056,-0.001,-0.085
1681555294546,2023-04-15T12.41.34.546,4.520,-1.066,0.007,-0.090
1681555294556,2023-04-15T12.41.34.556,4.530,-1.066,0.008,-0.097
1681555294566,2023-04-15T12.41.34.566,4.540,-1.060,0.007,-0.100
1681555294576,2023-04-15T12.41.34.576,4.550,-1.061,0.003,-0.101
1681555294586,2023-04-15T12.41.34.586,4.560,-1.063,-0.002,-0.102
1681555294596,2023-04-15T12.41.34.596,4.570,-1.055,-0.009,-0.100
1681555294606,2023-04-15T12.41.34.606,4.580,-1.049,-0.009,-0.097
1681555294616,2023-04-15T12.41.34.616,4.590,-1.053,0.001,-0.094
1681555294626,2023-04-15T12.41.34.626,4.600,-1.056,0.007,-0.093
1681555294636,2023-04-15T12.41.34.636,4.610,-1.055,0.007,-0.095
1681555294646,2023-04-15T12.41.34.646,4.620,-1.063,0.005,-0.098
1681555294656,2023-04-15T12.41.34.656,4.630,-1.063,0.001,-0.094
1681555294666,2023-04-15T12.41.34.666,4.640,-1.055,0.002,-0.094
1681555294676,2023-04-15T12.41.34.676,4.650,-1.055,0.002,-0.097
1681555294686,2023-04-15T12.41.34.686,4.660,-1.054,0.001,-0.093
1681555294696,2023-04-15T12.41.34.696,4.670,-1.055,0.000,-0.093
1681555294706,2023-04-15T12.41.34.706,4.680,-1.059,0.002,-0.096
1681555294716,2023-04-15T12.41.34.716,4.690,-1.059,0.002,-0.096
1681555294726,2023-04-15T12.41.34.726,4.700,-1.058,0.000,-0.095
1681555294736,2023-04-15T12.41.34.736,4.710,-1.064,-0.001,-0.097
1681555294746,2023-04-15T12.41.34.746,4.720,-1.060,-0.002,-0.098
1681555294756,2023-04-15T12.41.34.756,4.730,-1.060,0.000,-0.098
1681555294766,2023-04-15T12.41.34.766,4.740,-1.056,0.001,-0.098
1681555294776,2023-04-15T12.41.34.776,4.750,-1.052,0.004,-0.095
1681555294786,2023-04-15T12.41.34.786,4.760,-1.052,0.002,-0.098
1681555294796,2023-04-15T12.41.34.796,4.770,-1.056,0.000,-0.099
1681555294806,2023-04-15T12.41.34.806,4.780,-1.058,0.002,-0.098
1681555294816,2023-04-15T12.41.34.816,4.790,-1.058,0.005,-0.100
1681555294826,2023-04-15T12.41.34.826,4.800,-1.059,0.001,-0.096
1681555294836,2023-04-15T12.41.34.836,4.810,-1.063,-0.002,-0.100
1681555294846,2023-04-15T12.41.34.846,4.820,-1.061,-0.003,-0.100
1681555294856,2023-04-15T12.41.34.856,4.830,-1.055,-0.001,-0.094
1681555294866,2023-04-15T12.41.34.866,4.840,-1.052,0.003,-0.094
1681555294876,2023-04-15T12.41.34.876,4.850,-1.056,0.002,-0.095
1681555294886,2023-04-15T12.41.34.886,4.860,-1.056,-0.001,-0.094
1681555294896,2023-04-15T12.41.34.896,4.870,-1.057,0.000,-0.096
1681555294906,2023-04-15T12.41.34.906,4.880,-1.057,-0.001,-0.094
1681555294916,2023-04-15T12.41.34.916,4.890,-1.057,-0.002,-0.095
1681555294926,2023-04-15T12.41.34.926,4.900,-1.062,-0.001,-0.100
1681555294936,2023-04-15T12.41.34.936,4.910,-1.064,-0.002,-0.099
1681555294946,2023-04-15T12.41.34.946,4.920,-1.056,0.004,-0.098
1681555294956,2023-04-15T12.41.34.956,4.930,-1.055,0.007,-0.099
1681555294966,2023-04-15T12.41.34.966,4.940,-1.058,0.006,-0.101
1681555294976,2023-04-15T12.41.34.976,4.950,-1.057,0.002,-0.095
1681555294986,2023-04-15T12.41.34.986,4.960,-1.056,-0.001,-0.095
1681555294996,2023-04-15T12.41.34.996,4.970,-1.054,-0.001,-0.095
1681555295006,2023-04-15T12.41.35.006,4.980,-1.057,-0.002,-0.096
1681555295016,2023-04-15T12.41.35.016,4.990,-1.062,-0.002,-0.098
1681555295026,2023-04-15T12.41.35.026,5.000,-1.063,-0.001,-0.101
1681555295036,2023-04-15T12.41.35.036,5.010,-1.058,-0.001,-0.101
1681555295046,2023-04-15T12.41.35.046,5.020,-1.058,0.003,-0.100
1681555295056,2023-04-15T12.41.35.056,5.030,-1.054,0.006,-0.099
1681555295066,2023-04-15T12.41.35.066,5.040,-1.047,0.004,-0.094
1681555295076,2023-04-15T12.41.35.076,5.050,-1.054,0.002,-0.093
1681555295086,2023-04-15T12.41.35.086,5.060,-1.062,-0.002,-0.090
1681555295096,2023-04-15T12.41.35.096,5.070,-1.064,-0.003,-0.087
1681555295106,2023-04-15T12.41.35.106,5.080,-1.062,-0.002,-0.095
1681555295116,2023-04-15T12.41.35.116,5.090,-1.058,0.003,-0.098
1681555295126,2023-04-15T12.41.35.126,5.100,-1.053,0.008,-0.094
1681555295136,2023-04-15T12.41.35.136,5.110,-1.051,0.008,-0.096
1681555295146,2023-04-15T12.41.35.146,5.120,-1.054,0.005,-0.094
1681555295156,2023-04-15T12.41.35.156,5.130,-1.061,-0.001,-0.093
1681555295166,2023-04-15T12.41.35.166,5.140,-1.064,-0.007,-0.096
1681555295176,2023-04-15T12.41.35.176,5.150,-1.062,-0.007,-0.098
1681555295186,2023-04-15T12.41.35.186,5.160,-1.062,0.001,-0.096
1681555295196,2023-04-15T12.41.35.196,5.170,-1.054,0.006,-0.092
1681555295206,2023-04-15T12.41.35.206,5.180,-1.053,-0.004,-0.092
1681555295216,2023-04-15T12.41.35.216,5.190,-1.057,-0.016,-0.095
1681555295226,2023-04-15T12.41.35.226,5.200,-1.056,-0.016,-0.092
1681555295236,2023-04-15T12.41.35.236,5.210,-1.053,-0.009,-0.090
1681555295246,2023-04-15T12.41.35.246,5.220,-1.059,-0.001,-0.093
1681555295256,2023-04-15T12.41.35.256,5.230,-1.062,0.010,-0.086
1681555295266,2023-04-15T12.41.35.266,5.240,-1.064,0.015,-0.079
1681555295276,2023-04-15T12.41.35.276,5.250,-1.062,0.014,-0.074
1681555295286,2023-04-15T12.41.35.286,5.260,-1.060,0.007,-0.073
1681555295296,2023-04-15T12.41.35.296,5.270,-1.056,0.001,-0.065
1681555295306,2023-04-15T12.41.35.306,5.280,-1.056,-0.000,-0.054
1681555295316,2023-04-15T12.41.35.316,5.290,-1.067,0.006,-0.050
1681555295326,2023-04-15T12.41.35.326,5.300,-1.073,0.008,-0.044
1681555295336,2023-04-15T12.41.35.336,5.310,-1.083,0.012,-0.035
1681555295346,2023-04-15T12.41.35.346,5.320,-1.080,0.015,-0.028
1681555295356,2023-04-15T12.41.35.356,5.330,-1.081,0.019,-0.015
1681555295366,2023-04-15T12.41.35.366,5.340,-1.062,0.035,0.009
1681555295376,2023-04-15T12.41.35.376,5.350,-1.037,0.049,0.036
1681555295386,2023-04-15T12.41.35.386,5.360,-1.036,0.063,0.062
1681555295396,2023-04-15T12.41.35.396,5.370,-1.048,0.083,0.104
1681555295406,2023-04-15T12.41.35.406,5.380,-1.081,0.108,0.157
1681555295416,2023-04-15T12.41.35.416,5.390,-1.126,0.120,0.134
1681555295426,2023-04-15T12.41.35.426,5.400,-1.141,0.131,0.121
1681555295436,2023-04-15T12.41.35.436,5.410,-1.098,0.131,0.164
1681555295446,2023-04-15T12.41.35.446,5.420,-1.028,0.123,0.192
1681555295456,2023-04-15T12.41.35.456,5.430,-0.993,0.095,0.157
1681555295466,2023-04-15T12.41.35.466,5.440,-0.959,0.068,0.157
1681555295476,2023-04-15T12.41.35.476,5.450,-1.003,0.043,0.151
1681555295486,2023-04-15T12.41.35.486,5.460,-1.078,0.010,0.146
1681555295496,2023-04-15T12.41.35.496,5.470,-1.045,0.015,0.313
1681555295506,2023-04-15T12.41.35.506,5.480,-0.885,-0.043,0.339
1681555295516,2023-04-15T12.41.35.516,5.490,-0.915,0.043,0.348
1681555295526,2023-04-15T12.41.35.526,5.500,-0.899,0.050,0.365
1681555295536,2023-04-15T12.41.35.536,5.510,-0.930,0.017,0.245
1681555295546,2023-04-15T12.41.35.546,5.520,-0.994,0.020,0.128
1681555295556,2023-04-15T12.41.35.556,5.530,-0.978,-0.018,0.088
1681555295566,2023-04-15T12.41.35.566,5.540,-0.978,-0.061,0.048
1681555295576,2023-04-15T12.41.35.576,5.550,-0.938,-0.050,0.064
1681555295586,2023-04-15T12.41.35.586,5.560,-0.907,0.003,0.073
1681555295596,2023-04-15T12.41.35.596,5.570,-1.010,0.020,0.003
1681555295606,2023-04-15T12.41.35.606,5.580,-1.106,0.082,-0.042
1681555295616,2023-04-15T12.41.35.616,5.590,-1.074,0.152,-0.038
1681555295626,2023-04-15T12.41.35.626,5.600,-1.102,0.230,-0.110
1681555295636,2023-04-15T12.41.35.636,5.610,-1.068,0.272,-0.182
1681555295646,2023-04-15T12.41.35.646,5.620,-1.115,0.299,-0.291
1681555295656,2023-04-15T12.41.35.656,5.630,-1.030,0.273,-0.181
1681555295666,2023-04-15T12.41.35.666,5.640,-0.983,0.197,-0.052
1681555295676,2023-04-15T12.41.35.676,5.650,-0.975,0.111,0.109
1681555295686,2023-04-15T12.41.35.686,5.660,-1.012,0.042,0.211
1681555295696,2023-04-15T12.41.35.696,5.670,-1.192,0.065,0.079
1681555295706,2023-04-15T12.41.35.706,5.680,-1.265,0.080,-0.047
1681555295716,2023-04-15T12.41.35.716,5.690,-1.202,0.106,-0.138
1681555295726,2023-04-15T12.41.35.726,5.700,-0.976,0.162,-0.035
1681555295736,2023-04-15T12.41.35.736,5.710,-0.918,0.136,0.053
1681555295746,2023-04-15T12.41.35.746,5.720,-1.020,0.059,0.094
1681555295756,2023-04-15T12.41.35.756,5.730,-1.122,-0.028,0.190
1681555295766,2023-04-15T12.41.35.766,5.740,-1.177,-0.069,0.273
1681555295776,2023-04-15T12.41.35.776,5.750,-1.102,-0.042,0.347
1681555295786,2023-04-15T12.41.35.786,5.760,-1.021,0.018,0.368
1681555295796,2023-04-15T12.41.35.796,5.770,-1.021,0.051,0.345
1681555295806,2023-04-15T12.41.35.806,5.780,-1.113,0.041,0.186
1681555295816,2023-04-15T12.41.35.816,5.790,-1.169,0.008,0.033
1681555295826,2023-04-15T12.41.35.826,5.800,-0.983,0.002,0.144
1681555295836,2023-04-15T12.41.35.836,5.810,-0.858,0.074,0.319
1681555295846,2023-04-15T12.41.35.846,5.820,-0.932,0.142,0.384
1681555295856,2023-04-15T12.41.35.856,5.830,-1.082,0.181,0.397
1681555295866,2023-04-15T12.41.35.866,5.840,-1.094,0.233,0.404
1681555295876,2023-04-15T12.41.35.876,5.850,-1.031,0.284,0.359
1681555295886,2023-04-15T12.41.35.886,5.860,-0.971,0.314,0.304
1681555295896,2023-04-15T12.41.35.896,5.870,-0.981,0.308,0.215
1681555295906,2023-04-15T12.41.35.906,5.880,-0.981,0.313,0.211
1681555295916,2023-04-15T12.41.35.916,5.890,-1.025,0.216,0.234
1681555295926,2023-04-15T12.41.35.926,5.900,-1.006,0.138,0.319
1681555295936,2023-04-15T12.41.35.936,5.910,-1.040,0.168,0.379
1681555295946,2023-04-15T12.41.35.946,5.920,-1.042,0.224,0.412
1681555295956,2023-04-15T12.41.35.956,5.930,-0.956,0.264,0.493
1681555295966,2023-04-15T12.41.35.966,5.940,-0.942,0.324,0.496
1681555295976,2023-04-15T12.41.35.976,5.950,-1.012,0.329,0.425
1681555295986,2023-04-15T12.41.35.986,5.960,-0.883,0.277,0.439
1681555295996,2023-04-15T12.41.35.996,5.970,-0.917,0.268,0.409
1681555296006,2023-04-15T12.41.36.006,5.980,-1.015,0.305,0.425
1681555296016,2023-04-15T12.41.36.016,5.990,-1.062,0.345,0.443
1681555296026,2023-04-15T12.41.36.026,6.000,-0.991,0.375,0.495
1681555296036,2023-04-15T12.41.36.036,6.010,-0.977,0.403,0.459
1681555296046,2023-04-15T12.41.36.046,6.020,-0.901,0.368,0.465
1681555296056,2023-04-15T12.41.36.056,6.030,-0.886,0.317,0.486
1681555296066,2023-04-15T12.41.36.066,6.040,-0.912,0.276,0.476
1681555296076,2023-04-15T12.41.36.076,6.050,-0.910,0.205,0.513
1681555296086,2023-04-15T12.41.36.086,6.060,-0.928,0.194,0.552
1681555296096,2023-04-15T12.41.36.096,6.070,-0.994,0.258,0.544
1681555296106,2023-04-15T12.41.36.106,6.080,-0.992,0.317,0.528
1681555296116,2023-04-15T12.41.36.116,6.090,-0.954,0.323,0.525
1681555296126,2023-04-15T12.41.36.126,6.100,-0.962,0.291,0.504
1681555296136,2023-04-15T12.41.36.136,6.110,-0.959,0.261,0.500
1681555296146,2023-04-15T12.41.36.146,6.120,-0.983,0.239,0.510
1681555296156,2023-04-15T12.41.36.156,6.130,-1.026,0.231,0.520
1681555296166,2023-04-15T12.41.36.166,6.140,-1.045,0.242,0.520
1681555296176,2023-04-15T12.41.36.176,6.150,-1.030,0.241,0.517
1681555296186,2023-04-15T12.41.36.186,6.160,-1.004,0.194,0.518
1681555296196,2023-04-15T12.41.36.196,6.170,-0.969,0.146,0.544
1681555296206,2023-04-15T12.41.36.206,6.180,-1.024,0.170,0.541
1681555296216,2023-04-15T12.41.36.216,6.190,-1.075,0.219,0.516
1681555296226,2023-04-15T12.41.36.226,6.200,-1.065,0.227,0.509
1681555296236,2023-04-15T12.41.36.236,6.210,-1.048,0.199,0.507
1681555296246,2023-04-15T12.41.36.246,6.220,-1.033,0.169,0.488
1681555296256,2023-04-15T12.41.36.256,6.230,-0.992,0.174,0.477
1681555296266,2023-04-15T12.41.36.266,6.240,-0.989,0.205,0.467
1681555296276,2023-04-15T12.41.36.276,6.250,-1.016,0.273,0.438
1681555296286,2023-04-15T12.41.36.286,6.260,-0.991,0.328,0.444
1681555296296,2023-04-15T12.41.36.296,6.270,-0.963,0.319,0.462
1681555296306,2023-04-15T12.41.36.306,6.280,-0.972,0.316,0.463
1681555296316,2023-04-15T12.41.36.316,6.290,-0.970,0.322,0.460
1681555296326,2023-04-15T12.41.36.326,6.300,-0.953,0.294,0.457
1681555296336,2023-04-15T12.41.36.336,6.310,-0.927,0.265,0.469
1681555296346,2023-04-15T12.41.36.346,6.320,-0.934,0.262,0.447
1681555296356,2023-04-15T12.41.36.356,6.330,-0.914,0.278,0.444
1681555296366,2023-04-15T12.41.36.366,6.340,-0.889,0.289,0.474
1681555296376,2023-04-15T12.41.36.376,6.350,-0.922,0.305,0.464
1681555296386,2023-04-15T12.41.36.386,6.360,-0.946,0.296,0.449
1681555296396,2023-04-15T12.41.36.396,6.370,-0.937,0.253,0.445
1681555296406,2023-04-15T12.41.36.406,6.380,-0.923,0.242,0.439
1681555296416,2023-04-15T12.41.36.416,6.390,-0.914,0.229,0.447
1681555296426,2023-04-15T12.41.36.426,6.400,-0.889,0.201,0.469
1681555296436,2023-04-15T12.41.36.436,6.410,-0.925,0.205,0.443
1681555296446,2023-04-15T12.41.36.446,6.420,-0.962,0.246,0.423
1681555296456,2023-04-15T12.41.36.456,6.430,-0.959,0.242,0.404
1681555296466,2023-04-15T12.41.36.466,6.440,-0.940,0.239,0.393
1681555296476,2023-04-15T12.41.36.476,6.450,-0.931,0.213,0.398
1681555296486,2023-04-15T12.41.36.486,6.460,-0.926,0.163,0.403
1681555296496,2023-04-15T12.41.36.496,6.470,-0.941,0.157,0.386
1681555296506,2023-04-15T12.41.36.506,6.480,-0.996,0.201,0.329
1681555296516,2023-04-15T12.41.36.516,6.490,-1.021,0.247,0.317
1681555296526,2023-04-15T12.41.36.526,6.500,-1.014,0.262,0.331
1681555296536,2023-04-15T12.41.36.536,6.510,-1.037,0.231,0.301
1681555296546,2023-04-15T12.41.36.546,6.520,-1.013,0.200,0.294
1681555296556,2023-04-15T12.41.36.556,6.530,-0.956,0.193,0.294
1681555296566,2023-04-15T12.41.36.566,6.540,-0.962,0.236,0.261
1681555296576,2023-04-15T12.41.36.576,6.550,-1.027,0.243,0.224
1681555296586,2023-04-15T12.41.36.586,6.560,-1.027,0.228,0.238
1681555296596,2023-04-15T12.41.36.596,6.570,-1.017,0.225,0.225
1681555296606,2023-04-15T12.41.36.606,6.580,-1.021,0.206,0.228
1681555296616,2023-04-15T12.41.36.616,6.590,-0.979,0.190,0.269
1681555296626,2023-04-15T12.41.36.626,6.600,-0.958,0.184,0.246
1681555296636,2023-04-15T12.41.36.636,6.610,-1.075,0.180,0.144
1681555296646,2023-04-15T12.41.36.646,6.620,-1.065,0.157,0.205
1681555296656,2023-04-15T12.41.36.656,6.630,-0.970,0.161,0.283
1681555296666,2023-04-15T12.41.36.666,6.640,-0.996,0.148,0.168
1681555296676,2023-04-15T12.41.36.676,6.650,-1.044,0.187,0.171
1681555296686,2023-04-15T12.41.36.686,6.660,-0.966,0.215,0.276
1681555296696,2023-04-15T12.41.36.696,6.670,-0.930,0.184,0.239
1681555296706,2023-04-15T12.41.36.706,6.680,-1.008,0.168,0.087
1681555296716,2023-04-15T12.41.36.716,6.690,-1.040,0.179,0.045
1681555296726,2023-04-15T12.41.36.726,6.700,-0.925,0.164,0.152
1681555296736,2023-04-15T12.41.36.736,6.710,-0.829,0.127,0.195
1681555296746,2023-04-15T12.41.36.746,6.720,-0.869,0.145,0.216
1681555296756,2023-04-15T12.41.36.756,6.730,-0.920,0.171,0.225
1681555296766,2023-04-15T12.41.36.766,6.740,-0.954,0.197,0.207
1681555296776,2023-04-15T12.41.36.776,6.750,-0.988,0.213,0.161
1681555296786,2023-04-15T12.41.36.786,6.760,-0.998,0.218,0.168
1681555296796,2023-04-15T12.41.36.796,6.770,-0.916,0.203,0.260
1681555296806,2023-04-15T12.41.36.806,6.780,-0.849,0.143,0.294
1681555296816,2023-04-15T12.41.36.816,6.790,-0.844,0.097,0.324
1681555296826,2023-04-15T12.41.36.826,6.800,-0.915,0.059,0.316
1681555296836,2023-04-15T12.41.36.836,6.810,-0.998,0.042,0.353
1681555296846,2023-04-15T12.41.36.846,6.820,-1.071,-0.013,0.318
1681555296856,2023-04-15T12.41.36.856,6.830,-1.165,-0.044,0.251
1681555296866,2023-04-15T12.41.36.866,6.840,-1.061,-0.054,0.294
1681555296876,2023-04-15T12.41.36.876,6.850,-0.968,-0.019,0.270
1681555296886,2023-04-15T12.41.36.886,6.860,-1.005,0.015,0.158
1681555296896,2023-04-15T12.41.36.896,6.870,-1.069,0.059,0.081
1681555296906,2023-04-15T12.41.36.906,6.880,-1.127,0.074,0.037
1681555296916,2023-04-15T12.41.36.916,6.890,-1.150,0.061,0.030
1681555296926,2023-04-15T12.41.36.926,6.900,-1.124,0.037,0.021
1681555296936,2023-04-15T12.41.36.936,6.910,-1.103,0.012,0.000
1681555296946,2023-04-15T12.41.36.946,6.920,-1.087,0.000,0.013
1681555296956,2023-04-15T12.41.36.956,6.930,-1.117,0.009,-0.005
1681555296966,2023-04-15T12.41.36.966,6.940,-1.146,0.017,-0.039
1681555296976,2023-04-15T12.41.36.976,6.950,-1.124,0.035,-0.038
1681555296986,2023-04-15T12.41.36.986,6.960,-1.076,0.052,-0.010
1681555296996,2023-04-15T12.41.36.996,6.970,-1.042,0.047,-0.001
1681555297006,2023-04-15T12.41.37.006,6.980,-1.023,0.035,-0.000
1681555297016,2023-04-15T12.41.37.016,6.990,-1.023,0.039,0.006
1681555297026,2023-04-15T12.41.37.026,7.000,-1.046,0.053,-0.010
